Date,Text,Sentiment Scores,Sentiment Label
20/07/2021,"ElectricVTOL: RT 
@AlcockNews
: Looks like secretive #eVTOL aircraft developer @openeraero may be coming out of the closet with a promised public debut for its #BlackFly at next week's #eaaOshkosh21 show. 
@FutureFlightAIN
 will be there to see it.","{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.6124}",positive
20/07/2021,"ElectricVTOL: RT 
@AlcockNews
: At #EAS2021 the ""what does it take to succeed as an #eVTOL aircraft start-up rule of thumb"" from 
@VTOLsociety
 director 
@vstol
 is sobering for companies taking the fast-track to market. He says you need 1,000 employees, $1 billion, and a full dec…","{'neg': 0.038, 'neu': 0.894, 'pos': 0.068, 'compound': 0.34}",positive
20/07/2021,"Looks like secretive #eVTOL aircraft developer @openeraero may be coming out of the closet with a promised public debut for its #BlackFly at next week's #eaaOshkosh21 show. 
@FutureFlightAIN
 will be there to see it.","{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.6124}",positive
20/07/2021,"At #EAS2021 the ""what does it take to succeed as an #eVTOL aircraft start-up rule of thumb"" from 
@VTOLsociety
 director 
@vstol
 is sobering for companies taking the fast-track to market. He says you need 1,000 employees, $1 billion, and a full decade to get to certification.","{'neg': 0.037, 'neu': 0.896, 'pos': 0.067, 'compound': 0.34}",positive
20/07/2021,"We’re grateful for the commitment of dozens of Toyota engineers to our cause, many of whom are working alongside their Joby counterparts across numerous projects. This partnership provides invaluable support as we prepare for volume manufacturing of our electric aircraft. #evtol","{'neg': 0.0, 'neu': 0.821, 'pos': 0.179, 'compound': 0.8074}",positive
19/07/2021,""" Even the best-designed machine is no use if it’s not working for our customers "" 

Only 
@GradianHealth
, No other #MedTech #manufacturer think it this way! 

 #innovation #health #medicaldevices #criticalcare #anaesthesia_machine #globalhealth #C_AM #UAM #CCV","{'neg': 0.131, 'neu': 0.869, 'pos': 0.0, 'compound': -0.5707}",negative
18/07/2021,European aviation authorities are clearly showing a greater sense of urgency in integrating #UAM #AAM than the FAA who is moving slower than molasses. There currently is no regulatory path in the USA and establishing one will be like pushing the proverbial boulder uphill.,"{'neg': 0.045, 'neu': 0.798, 'pos': 0.157, 'compound': 0.6705}",positive
18/07/2021,"I be looking LIKE BOOKER at everybody when I Talk my shit #cryptocurrency #technology #vegatarian #evtol #flyingcars #zeropointenergy #freepower #globalwarming #ParisAgreement 
#UFOs #savetheworld #searlgenerator","{'neg': 0.134, 'neu': 0.745, 'pos': 0.12, 'compound': -0.0943}",negative
17/07/2021,"$RTP to $JOBY Long-Term 5-Year lock-up. Sponsors has agreed to an earnout structure with full vesting not realized until share price reaches $50 (implying over a $30 billion market cap). Parties are aligned on the goal of driving long-term value for the stockholders.

#eVTOL #UAM","{'neg': 0.038, 'neu': 0.791, 'pos': 0.17, 'compound': 0.6717}",positive
16/07/2021,#UAM DRONES!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
16/07/2021,"Noo,en #UAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
16/07/2021,"+100
SEE THIS? /

@DarrellAviation


@ElectricVTOL


@eVTOLmag

Ok, I Can't Stand It! 
Had Enough! 
Going To Bed!
This Insane Walking, Climbing & Driving #ElectricFueledVehicle: #EV From 
@Hyundai_Global
 Now Owns The #CleanTech #EnergyTransition Brass Ring!
+
It Can Become An #eVTOL!","{'neg': 0.097, 'neu': 0.849, 'pos': 0.055, 'compound': -0.3956}",negative
15/07/2021,The #eVTOL world isn't asking for anything that isn't being offered to other forms of electric transportation. See the 3rd paragraph of the article.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
15/07/2021,"The aerial ridesharing industry has come together to ask Congress to make electric aircraft charging infrastructure eligible for funding in the infrastructure package being negotiated. It's time to plan for zero emission, high speed urban and regional air connections. #evtol","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
15/07/2021,Celebrating:) I have been granted #habilitation  degree by Faculty of Chemistry at #UAM. Finnally I am  inependent researcher,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.25}",positive
15/07/2021," Will happen, imo #VTOL ftw","{'neg': 0.0, 'neu': 0.571, 'pos': 0.429, 'compound': 0.4588}",positive
15/07/2021,"$RTP and 
@jobyaviation
 is the industry leader for #evtol connections with 
@Uber
 

$RTPY and 
@aurora_inno
 is an industry leader for #autonomousdriving with connections with 
@Uber


$Rtpz and Hippo insurance I got nothing there lol","{'neg': 0.068, 'neu': 0.932, 'pos': 0.0, 'compound': -0.3252}",negative
15/07/2021,Don’t think “noise matters most” but it’s definitely a close second (safety is # 1) so you’re focusing on an important issue facing #UAM. We’ll need broad community acceptance of enticing new routes and vertiport locations - mitigating noise and pollution will help with this :),"{'neg': 0.0, 'neu': 0.668, 'pos': 0.332, 'compound': 0.9542}",positive
14/07/2021,#eVTOL with revenues starting in 2029 and forecast till 2050 will be better,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}",positive
14/07/2021,"INSIDER/
Say, Soon To Be Dr. Cole...

My #eVTOL Has Developed A Rash, My #PassengerDrone s' Restless & My #UrbanAirMobility Flight Is Listless & Overdue At The #VertiPort!
Got An #Aviation Based Tonic That Can Help Me? 
See:

@eHang


@Lilium


@Volocopter

@OpenerAero 

@jobyaviation","{'neg': 0.114, 'neu': 0.826, 'pos': 0.06, 'compound': -0.3382}",negative
14/07/2021,"We should allow retrieval UAM / Udyam number  via Aadhar Based OTP instead of only registered mobile number or email address @msmechampions 
@minmsme
 #UAMmigration #Udyamregistration #Udyogaadhar #uam","{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.3612}",positive
14/07/2021,"+100
SEE THIS? /

@DarrellAviation
 

@ElectricVTOL
 

@eVTOLInsights
 

#eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
13/07/2021,"INSIDER/
Follow & Subscribe To Following For Breaking & Cutting Edge:
#ElectricAviation #UrbanAirMobility
#eVTOL - #EV
#ElectricPlane
#ElectricSeaPlane*
Releases!

@DarrellAviation


@ElectricVTOL


@eVTOLmag

+

@eHang
 

@Lilium
 

@Volocopter
 

@JobyAviation
 
* 
@HarbourAirLtd
 
@OpenerAero","{'neg': 0.069, 'neu': 0.931, 'pos': 0.0, 'compound': -0.2003}",negative
13/07/2021,"Today, in partnership with JetBlue Airways and Signature Flight Support, we're announcing a new pathway toward net zero aviation emissions through the utilization of electric and hydrogen credits. Read the press release here: #zeroemissions #evtol #hydrogen 
@jetblue
 
@signatureFBO","{'neg': 0.0, 'neu': 0.871, 'pos': 0.129, 'compound': 0.6369}",positive
13/07/2021,"Been following the #eVTOL hype was well, I agree JOBY seems the most advanced technology as well as best positioning for FAA approval, which doesn’t seem too easy. My current favorite is BETA, deal with UPS, and focusing on cargo/military market, although no SPAC announcement yet","{'neg': 0.036, 'neu': 0.596, 'pos': 0.367, 'compound': 0.9583}",positive
11/07/2021,"Update: Flip a 
@Airbnb
 optimal home & live anonymously in one of the rental spaces, while you invest  your net 100% positive day job earnings in #VR / #AR / #AI &  #eVTOL ETFs and additional Real Property.","{'neg': 0.0, 'neu': 0.836, 'pos': 0.164, 'compound': 0.7269}",positive
10/07/2021,"This understanding is crucial to access power, safety & other battery characteristics for use in #aviation. Follow  crew if you're investing / interested in evolution of #EVs, #battery chemistry 
#eVTOL 
$QS $envx #silanano 
(2/2)","{'neg': 0.0, 'neu': 0.845, 'pos': 0.155, 'compound': 0.6705}",positive
10/07/2021,"Looking forward to it. Let's schedule one for #eVTOL mobility too.

@jobyaviation","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
10/07/2021,"@EveAirMobility
 it has been 9 days since your last partnership announcement. Got some big news brewing? We are excited for the future! 
@embraer
 $ZNTE #SPAC #eVTOL","{'neg': 0.0, 'neu': 0.899, 'pos': 0.101, 'compound': 0.4003}",positive
10/07/2021,"I wonder when #eVTOL will get the kind of coverage given to billionaire space tourism. It has the potential to be far more impactful, really.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
09/07/2021,"In this paper, we seek to bridge traditional domains of aerospace engineering and material science to answer some of the most pressing questions surrounding the viability of electric aircraft.  #aerospace #UAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
09/07/2021,"If you like #EVTOL I add it $QELL to these stocks I owe
$ACIC
$EH
$BSN
$BLDE
$RTP
Now $QELL
","{'neg': 0.0, 'neu': 0.872, 'pos': 0.128, 'compound': 0.3612}",positive
09/07/2021,"What class of pilot training does he receive? For #rotorcraft or fixed wing? And qualified to #ATPL ?
How about #eVTOL instructor rating? ;-)","{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.4515}",positive
09/07/2021,"Only two partnerships really matter here; Your partnerships with 
@EASA
 and or the #FAA gotta get certification! #aviationsafety #airworthiness #eVTOL #investors beware.........","{'neg': 0.0, 'neu': 0.926, 'pos': 0.074, 'compound': 0.1742}",positive
09/07/2021,"ElectricVTOL: RT @jshermanVTOL: The Community Air Mobility Initiative (CAMI) has concluded its second Urban Air Policy Collaborative (UAPC) Cohort and announced the date of its next one which will take place later this year.

#uam #urbanairmobility #aam #advancedairmobility …","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
09/07/2021,"@ehang
 
CAE is right, as a potential #eVTOL operator, the 1st thing will be the training program, the developers has to act fast to establish the training procedures / requirements.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
08/07/2021,"Why #brandable? Every #company wants to have its own #name, exactly as well as a person. 
Example:
Dexter- Russian #Company that operates #airtaxi. Why not #airtaxi but dexter? 
What would you take as a company name
airtaxi or dexter?
#airtaxi #aircab #DomainSales #folkscab #taxi","{'neg': 0.0, 'neu': 0.951, 'pos': 0.049, 'compound': 0.2709}",positive
08/07/2021,A lack of certification for public transport will ensure these #VTOL craft exhibit a low carbon footprint for many years to come. Investors beware!,"{'neg': 0.178, 'neu': 0.723, 'pos': 0.099, 'compound': -0.2714}",negative
08/07/2021,"ElectricVTOL: RT 
@AlcockNews
: According to 
@CAE_Inc
 it takes a conventional aircraft developer 36 months to develop a training program ahead of service entry. So will new #eVTOL aircraft developers and operators have time to train pilots in time for planned service launch in…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
08/07/2021,"+20
#ElectricFueledVehicle's Are
- #NearMaintenanceFREE!
- #ZeroEmissions!
- 73% To 80%+ Less Cost/Mi-Km!
=
#EpicROI!

#ElectricCar
#ElectricSUV
#ElectricTruck
#ElectricVan
#Electric3Wheeler
#ElectricBus
#ElectricStepVan
#ElectricLori
#ElectricAviation
#eVTOL
#ElectricSchoolBus
+","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
07/07/2021,"According to 
@CAE_Inc
 it takes a conventional aircraft developer 36 months to develop a training program ahead of service entry. So will new #eVTOL aircraft developers and operators have time to train pilots in time for planned service launch in 2024? The Clock is ticking.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
07/07/2021,"#Italy introduces the Italian model for the reception of #UAM: A series of amendments have been introduced to the previous legislation with a view to strengthening the safeguards for unaccompanied minors, recognising them as vulnerable subjects with rights. #uamroundtable","{'neg': 0.046, 'neu': 0.819, 'pos': 0.135, 'compound': 0.5719}",positive
07/07/2021,#UAM: Helping children reunite with their family members is one of the aims of #UNHCR and an area to expand activities. Tailored assistance is critical and UNHCR maintains cross-regional child-protection initiatives along migration routes in Africa. #uamroundtable,"{'neg': 0.056, 'neu': 0.833, 'pos': 0.11, 'compound': 0.296}",positive
07/07/2021,"Rabat Process Secretariat / 
@ICMPD
: Applauds Chad and Switzerland for choice to focus on #UAM as particularly vulnerable group. Delighted to see the concrete outcome of the reference country system, which has gone on to inspire other regional migration dialogues. #uamroundtable","{'neg': 0.046, 'neu': 0.752, 'pos': 0.202, 'compound': 0.8162}",positive
06/07/2021,"If you like #EVTOL market these are the stocks I owe
$ACIC
$EH
$BSN
$BLDE
$RTP
","{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.3612}",positive
03/07/2021,"The Chaparral is a hybrid-electric vertical takeoff and landing (#VTOL) #cargoaircraft being developed by the team at #ElroyAir in San Francisco, CA. The system will carry 300lbs of cargo over a 300mi range.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
02/07/2021,"$RTP over the next 5-10 years will surprise the world. Trading at $10 right now, this stock is easily worth $100+ as their #eVTOL tech becomes a household name","{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.6597}",positive
02/07/2021,Now do #VTOL,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
02/07/2021,"Great news for connectivity to/from #Plymouth   With likes of 
@haloaviation
 (behind this project) placing orders for 200 #eVTOL aircraft from 
@embraer
 we are going to need sites like this a hundred-fold, in every city and next to other ground transport hubs","{'neg': 0.0, 'neu': 0.797, 'pos': 0.203, 'compound': 0.8555}",positive
01/07/2021,"ElectricVTOL: RT 
@jobyaviation
: Joby Aviation’s all-electric aircraft is set to fly in 
@NASA
’s Advanced Air Mobility National Campaign later this year — the next step in almost ten years of collaboration exploring electric propulsion in aviation. #evtol #advancedairmobility …","{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.25}",positive
01/07/2021,"Joby Aviation’s all-electric aircraft is set to fly in 
@NASA
’s Advanced Air Mobility National Campaign later this year — the next step in almost ten years of collaboration exploring electric propulsion in aviation. #evtol #advancedairmobility #innovation #collaboration","{'neg': 0.0, 'neu': 0.947, 'pos': 0.053, 'compound': 0.25}",positive
30/06/2021,"NANCo Aero is here. We are The Future of Space in The Making! NANCo Aero is a world class air vehicle development team. We develop package and person carrying air vehicles, i.e. hybrid eVTOL. #Flyingcars #eVTOL #Aerospace #nerds","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
30/06/2021,There's absolutely nothing new about cars that convert into planes. They've failed because they need an airport: imagine everyone driving to an airport and queueing up to use a runway. Crazy. Only #eVTOL has it right.,"{'neg': 0.147, 'neu': 0.853, 'pos': 0.0, 'compound': -0.6908}",negative
30/06/2021,"GETTING REAL #EV EXCITING!! /
#Aviation #Aeronautics Of Surging Global;
- #ZeroEmissions!
- #NearMaintenanceFREE!
- 60%+ <Cost/Naut-Mi-Km!
=
#EpicROI!
#ElectricFueledVehicle: 
#eVTOL #PassengerDrone #UrbanAirMobility Ind!

@DarrellAviation


@eHang


@Lilium


@Volocopter


@JobyAviation","{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.727}",positive
30/06/2021,"It's not too late to check out the 
@revolution_aero
 Global Summit 2021. Join Jim Tighe (today, 6/30 at 11:40am PT) for his keynote fireside chat on Defining Autonomy and Gary Gysin (tomorrow, 7/1 at 8:25am) for a discussion on the #autonomous #UAM future!","{'neg': 0.0, 'neu': 0.943, 'pos': 0.057, 'compound': 0.3595}",positive
30/06/2021,Mostly because we shouldn't have cars in 2035.  #vtol manned #drones should be the norm by then.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
29/06/2021,"Many stocks disrupting the existing industries or creating new industries have been quietly moving up & ready to break up!

#eVTOL #ElectricVehicle #cleanenergy #3DPrint #AugmentedReality #VirtualReality #5G #biotech #IoT #DigitalTransformation #DigitalHealth #Blockchain #fintech","{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.6114}",positive
28/06/2021,"The range of #reconnaissance drones etc. is limited.A mobile transport & charging station (ideally on a #ugv) brings benefits in terms of range extend, break-up & interaction of forces as well as in terms of safety & efficiency.This could be considered f. a lot #uav (#VTOL, etc.)","{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.802}",positive
28/06/2021,"Inventions like these makes urban air mobility even more convenient!

#Urbanairmobility #aviation #STEM #engineering","{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.4199}",positive
27/06/2021,"INSIDER/
SEE THIS? /

@ElonMusk
?

@NASA
 s' #IngenuityHelecopter Is Actually An #ElectricFueldVehicle W/#SolarAsEVFuel More Likely Should Be Refered To As An Extraterrestrial #eVTOL That When At Scale Will Be A Mars #PassengerDrone With 
@Tesla
 Like OTA Updates. 

^TJT
CER","{'neg': 0.0, 'neu': 0.926, 'pos': 0.074, 'compound': 0.4329}",positive
24/06/2021,"#macrotrends

Today's top 5 worst performing mega societal trends, based on curated baskets of our disruptive small-caps:

#mobility -2.4%
#urbanairmobility -1.1%
#avvr -1.0%
#chargingnetworks -0.8%
#gambling -0.8%","{'neg': 0.205, 'neu': 0.737, 'pos': 0.058, 'compound': -0.6808}",negative
24/06/2021,"What application can you imagine for the #Altum in combination with the #TrinityF90Plus?

Let us know!

#eVTOL #drone #UAV #UAS #mapping","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
23/06/2021,"+100
SEE THIS? /

@DarrellAviation


@eHang


@Volocopter


@JobyAviation

@OpenerAero

@HarbourAirLtd


TAGS/
#eVTOL
#ElectricFueledVehicle
#ElectricAviation
#UrbanAirMobility
=
- #NearMaintenanceFREE! 
- #ZeroEmissions 
- 60%+ <Cost/Nauticle Mile! 
- #RenewableEnergy As Fuel!
=
#EpicROI!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
22/06/2021,I support this message. #eVTOL or #eSTOL alike. Whatever e-fly first there. ,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}",positive
22/06/2021,#eVTOL or bust!,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
22/06/2021,"Volocopter took it's first text flight earlier today. Seems like #ehang test flight would be right around the corner #UAM #Urbanairmobility 
@JCrz_
 ur thoughts?","{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.3612}",positive
21/06/2021,"If they're going to be unmanned, what makes this any different from 
@DroneRaceLeague
? Keeping these manned is irresponsible. And the implications of a crash from these races to the broader #eVTOL industry is equally terrible.","{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.8271}",negative
20/06/2021,"ElectricVTOL: 
@LNeckermann
 We don't discriminate. We call them all #eVTOL aircraft. But most of the leading developers disagree with your prediction and believe that #urbanairmobility will be a primary use case. With a noise level as much as 100x below a helicopter, they wil…","{'neg': 0.078, 'neu': 0.922, 'pos': 0.0, 'compound': -0.5267}",negative
18/06/2021,"2/ or rather talks of a SPAC merger of their #eVTOL spinoff? Really hard to form a thesis here. Also no serious pullbacks on the chart. Not selling has me served well with this one, but..
$EWZ #EM","{'neg': 0.132, 'neu': 0.814, 'pos': 0.053, 'compound': -0.2716}",negative
17/06/2021,This is where Blade is going to spank the #UAM competition. The *customer experience* is all they do and they are pretty good at it with several years of experience focused on #airtaxis. The build & operate players think this is trivial but they are going to find out differently.,"{'neg': 0.02, 'neu': 0.867, 'pos': 0.113, 'compound': 0.5859}",positive
17/06/2021,EVTOL are the future ! #evtol,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
17/06/2021,They are #notflyingcars. Just call them what they are: electric vertical takeoff and landing aircraft (#eVTOL) aircraft.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
16/06/2021,We are excited with the launch of this new coalition and we hope to convince other #UAM development programmes to join this great initiative!,"{'neg': 0.0, 'neu': 0.564, 'pos': 0.436, 'compound': 0.9283}",positive
15/06/2021,"I think $GM #eVTOL and Hydrotec is far away, those markets will be tough both in utility and in regulatory.","{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.128}",negative
15/06/2021,"$GM is or will be a leader in autonomous, final mile, battery, hydrotec, vertical insurance, ride-hailing (commercial & private), energy storage / charging, , #eVTOL on top of converting entire fleet of top notch brands by 2025.","{'neg': 0.0, 'neu': 0.84, 'pos': 0.16, 'compound': 0.5719}",positive
15/06/2021,Ehang 20-F posted! #ehang #eVTOL,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
14/06/2021,"It's not too late to register for 
@CoMotionNEWS
 Miami! Be sure to check out our very own Erick Corona as he joins other panelists to discuss urban air corridors and the future of #urbanairmobility!","{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.4374}",positive
