URL,Date,Text,Lang,Likes,Retweets,Replies
https://twitter.com/hashtag/AAM?src=hashtag_click,19/07/2023,I am trying to speak with eVTOL sceptics? If you think the Advanced Air Mobility or Urban Air Mobility industry will never get off the ground then I'd love to speak with you. #AAM #UAM #eVTOL #Aviation,en,2,1,
https://twitter.com/hashtag/AirTaxi?src=hashtag_click,17/07/2023,"Want to know what's up with Wisk? Check out our quarterly newsletter and learn more about the Paris Airshow, EAA AirVenture Oshkosh 2023, and our new partnerships!

#AirTaxi #eVTOL #eaaairventure #OSH23",en,16,6,
https://twitter.com/search?q=%24BLDE&src=cashtag_click,17/07/2023,$BLDE READY FOR TAKEOFF... $JOBY $ACHR #EVTOL,en,1,,
https://twitter.com/eVTOLInsights,17/07/2023,"The hashtags #evtol and #electricaviation are not applicable in this case, since the PAL-V is petrol-powered…",en,1,,
https://twitter.com/RTerriers,16/07/2023,"In fact, #FlyingCars will be a #Reality in the #USA in only a couple of years. You will not be able to use them in a #City, until #Trump starts the #Construction of 10 new cities. We need laws to #Prohibit flying these #VTOL #Cars over land without #Owner #Permission",en,1,1,
https://twitter.com/hashtag/vtol?src=hashtag_click,12/07/2023,Flying cars are coming to a sky near you. I've seen the Doroni prototype and now Alef has been given a air-worthiness cert. Price point is that of a ultraluxury car. Will 2024 be the year for VTOLs? #vtol #flyingcar,en,,,
https://twitter.com/WiskAero,11/07/2023,"A big thanks to Akash and Remo of PropClear for stopping by the 
@WiskAero
 chalet at Paris Air Show! Check out the video of their behind-the-scenes tour of our 6th Generation, autonomous, #eVTOL #airtaxi! Thanks again guys for the great video!",en,11,4,1
https://twitter.com/elonmusk,11/07/2023,I don't know why you are bothering when #UAM is going to be the solution. Just like drones #UAV are for deliveries et cetera. Got to love being in Aviation at this time. #buzz #archer,en,,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,08/07/2023,"Did you know? An average electric vertical takeoff and landing (#eVTOL) vehicle produces zero operational emissions, making your commute as green as it gets! 

Plus, they’re so quiet, you won't disturb the birds! 

#EVsInTheSky #FutureOfTransport",en,,,
https://twitter.com/LisaForteUK,07/07/2023,"#VTOL  on station
Clustermine deployed",en,,,
https://twitter.com/maximus_shin,07/07/2023,"This is Engineering!  Commercialization of the new UAM in 2027!  Arrive from Pangyo to Seoul City Hall in 4 minutes and 30 seconds
 #UAM #AAM #TIE #ThisIs Engineering #DRONE #eVTOL #Shift Comson #Autonomous Flight #Autonomous Driving #Aircraft #SHIFT",en,,1,
https://twitter.com/FNGhadaki,07/07/2023,".
@AlefAeronautics
' ""Model A"" #FlyingCar—which has Vertical Takeoff & Landing (#VTOL) capabilities & can drive on the road at low speeds—now has legal clearance to fly.
The #FAA 
@FAANews
 issued a ""Special Airworthiness Certificate,"" allowing for exhibition, research & development.",en,,,1
https://twitter.com/Insitu_Inc,06/07/2023,"We’re using our decades of experience to design for the future.  

#DYK #InsituInsights #InsituDoes #EnduranceIsEverything #Engineering #MechanicalEngineering #AerospaceEngineering #Modularity #ModularPayloads #VTOL #VTOLUAV

(3/3)",en,2,,
https://twitter.com/beccaa1992,06/07/2023,"I agree it’s clear to anyone who covers #Evtol that $JOBY is ahead of $ACHR 


@jobyaviation
 has more flight hours, further flight, highest elevation and most testing compared to any competitor.

I do believe in 
@ArcherAviation
 but it would be a blatant lie to say they",en,1,,1
https://twitter.com/hashtag/eVTOL?src=hashtag_click,04/07/2023,"Did you know? Electric vertical take-off and landing (eVTOL) aircraft are transforming urban mobility! 

They're not just eco-friendly

they're also super quiet, reducing noise pollution in bustling cities. We're flying into a cleaner, quieter future!  #eVTOL",en,1,,
https://twitter.com/teslaownersSV,04/07/2023,"Hi! quick question please. I figured that there must be members of 
@teslaownersSV
 also following #eVTOL developments. A very exciting space not unlike where Tesla was some years back. 
@jobyaviation
 for example is a front runner. 
Any views, suggestions who to follow etc.",en,,,
https://twitter.com/HypeAviation,01/07/2023,"They are #eVTOL or #AAM #aircraft, #notflyingcars!",en,4,1,
https://twitter.com/EvanKirstel,30/06/2023,"I love concept cars, flying cars and #eVTOL but this one is too much 3D work for nothing but a video",en,1,,
https://twitter.com/hashtag/UrbanAirMobility?src=hashtag_click,30/06/2023,"Right now -> Urban Air Movility at WALA XIII. 
Diego Gonzalez, Legal Affairs Manager from Aeropuertos Argentina 2000 & WALA board member opening the legal forum.
#UrbanAirMobility",en,2,,
https://twitter.com/hashtag/UAM?src=hashtag_click,29/06/2023,"Today, we're excited to share insights into our in-cabin noise testing. Read on to learn how we combined cutting-edge technology, teamwork, and advanced mathematics to develop an accurate prediction of what our Gen 6 aircraft will sound like. #UAM #airtaxi #noisereduction",en,13,5,
https://twitter.com/hashtag/JobyAviation?src=hashtag_click,28/06/2023,#JobyAviation $JOBY shares surged +40% today on news that the co's first #eVTOL built at its Pilot Production Line received a Special Airworthiness Certificate from the #FAA. The certificate will allow Joby to begin flight testing of this production prototype. 1/,en,,,1
https://twitter.com/search?q=%24JOBY&src=cashtag_click,28/06/2023,"$JOBY stock is flying today after the Federal Aviation Administration approved them to test their #eVTOL. #Joby needs to start showing some #revenues to justify their $5B+ market cap. This is only a step. As risk averse investors, we're staying on the sidelines.",en,5,1,2
https://twitter.com/jobyaviation,28/06/2023,"Massachusetts Institute of Technology (MIT) estimated that eVTOLs could save up to $10 billion per year in road maintenance costs in the United States. 
The stock will be more than Tesla. I keep loading. 400 shares this morning :)
#MIT #JOBY #EVTOL $JOBY",en,9,,
https://twitter.com/hashtag/JOBY?src=hashtag_click,28/06/2023,"#JOBY $JOBY #EVTOL #MIT
Massachusetts Institute of Technology (MIT) estimated that eVTOLs could save up to $10 billion per year in road maintenance costs in the United States.",en,,1,
https://twitter.com/hashtag/EidMubarak?src=hashtag_click,28/06/2023," Eid Mubarak from Lyne Ports! 

As we celebrate this special time, we continue to strive towards creating a future where urban air mobility is accessible to all, transforming the way we connect with our cities and each other.

#EidMubarak #LynePorts #UrbanAirMobility",en,2,,
https://twitter.com/hashtag/aviation?src=hashtag_click,28/06/2023,"SISF (Startup India Seed Fund)-supported #aviation #startup BluJ Aero -makers of proprietary #hydrogen-#electric #eVTOL #Aircraft that offers greener, efficient and cost-friendly #airtravel -has raised $ 2.25 million seed #funding. #India #StartupIndia #DigitalIndia #GreenEnergy",en,6,5,
https://twitter.com/hashtag/German?src=hashtag_click,27/06/2023,#German #eVTOL maker #Lilium $LILM received a G-1 Certification Basis from the #FAA for its Lilium Jet. A certification basis is required before airworthiness certification can be granted. Lilium is now the only eVTOL co with certification bases from both EASA and the FAA.,en,,,
https://twitter.com/ZelenskyyUa,27/06/2023,What you really need is Harrier Jump jets. The original #VTOL aircraft that won the Falklands war.,en,1,,
https://twitter.com/eVTOLInsights,27/06/2023,Not really an #eVTOL. More like an electric drone.,en,,,
https://twitter.com/hashtag/ParisAirShow2023?src=hashtag_click,27/06/2023,#ParisAirShow2023: The next gen VoloCity #eVTOL by #Volocopter could be certified b2026 and add capacity/range vs. the current gen. The co expects a min of 4 seats. Battery energy density could rise to ~400 Wh/kg vs. ~250-300 Wh/kg today.,en,,,
https://twitter.com/airandspace,24/06/2023,Prehistoric #VTOL,en,,,
https://twitter.com/hashtag/ParisAirShow2023?src=hashtag_click,24/06/2023,#ParisAirShow2023: Japanese #eVTOL company #SkyDrive has selected #Thales to supply the flight control system for its initial eVTOL product,en,,,
https://twitter.com/Insitu_Inc,22/06/2023,"To minimize risk and maximize mission success, #EnduranceIsEverything 

#UkraineConflict #UAV #UAS #VTOL #Autonomy #VTOLUAV (5/5)",en,2,,
https://twitter.com/hashtag/Embraer?src=hashtag_click,22/06/2023,"#Embraer's #eVTOL affiliate #Eve named three suppliers:

BAE Systems will provide the advanced energy storage system

DUC Hélice Propellers will supply rotors and propellers

Nidec Aerospace, a JV between Embraer & Nidec Corp, will provide the electric propulsion system",en,,,
https://twitter.com/hashtag/ParisAirShow2023?src=hashtag_click,22/06/2023,"#ParisAirShow2023: General aviation services company Voar Aviation signed an LOI to order up to 70 #eVTOL aircraft from #Eve, an #Embraer affiliate. The aircraft would be operated in Brazil.",en,,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,22/06/2023," MOBI'WATCH - #eVTOL manufacturer 
@AutoflightO
  to test its flying taxis during the Olympic Games #Paris2024 in collaboration with 
@GroupeADP
 (
@MagazineCapital
)",en,,,
https://twitter.com/hashtag/ParisAirShow2023?src=hashtag_click,22/06/2023,#ParisAirShow2023: Widerøe Zero signed an LOI with #Embraer #eVTOL affiliate #Eve to operate up to 50 eVTOLs with the support of Eve's service & operations solutions package and Urban Air Traffic Management software.,en,,,
https://twitter.com/hashtag/SkyDrive?src=hashtag_click,22/06/2023," MOBI'WATCH - #SkyDrive signs an agreement with #Suzuki to build an #eVTOL aircraft, to enter service in spring 2024 using the Suzuki factory (
@lelezard
)",en,,,
https://twitter.com/hashtag/SkyDrive?src=hashtag_click,22/06/2023," MOBI'WATCH - #SkyDrive aircraft manufacturer #eVTOL has announced the selection of #Thales to supply the flight control system for safer urban air mobility (
@Zonebourse
)",en,,,
https://twitter.com/SAFRAN,20/06/2023,"We're excited to share that we've selected 
@Safran
 to supply SkyNaute™ inertial navigation systems for our 
@WiskAero
 Generation 6 autonomous, #eVTOL #airtaxi. Learn more via the link below.",en,9,4,
https://twitter.com/EveAirMobility,19/06/2023," MOBI'WATCH - 
@EveAirMobility
  selects 
@NidecJP
, 
@baesystemsplc
 and 
@DucHelices
 as suppliers for its #eVTOL (
@verticalmag
)",en,,,
https://twitter.com/salondubourget,19/06/2023,"Events like #ParisAirShow are pivotal for #UrbanAirMobility, fostering innovation, and collaboration. They spotlight #eVTOL tech and engage industry leaders, advancing aviation's future. Congratulations!",en,,,
https://twitter.com/hashtag/Airtaxi?src=hashtag_click,19/06/2023,"#Airtaxi maker races to serve #ParisOlympics as sector struggles for funds

Germany’s #Volocopter is working to launch the first commercial flying taxi service to take customers around Paris during the #2024Olympics.

#aviation #startup #ParisAirShow #ParisAirShow2023 #Paris2024",en,,,
https://twitter.com/hashtag/ParisAirShow?src=hashtag_click,16/06/2023,"I'll be at #ParisAirShow and Paris Air Mobility #PASAM next week. Looking to meet #BVLOS and #UAM / #AAM focussed companies to discuss how 
@OneSkyTweets
  can accelerate your dev, ops and safe airspace integration.
Message me to meet. #utm #vertiport  #drones #dronedelivery",en,1,,
https://twitter.com/fnkey,16/06/2023,Only a #helicopter or other #VTOL platform could take footage like that!,en,,,1
https://twitter.com/hashtag/EveAirMobility?src=hashtag_click,16/06/2023,#EveAirMobility & $UAL plan to launch electric commuter flights in the San Francisco area by 2026. Eve's #eVTOL product will have a 60 mile range.,en,,,
https://twitter.com/hashtag/evtol?src=hashtag_click,15/06/2023,"Very cool - Coming soon - fully electric vertical takeoff and landing (eVTOL) aircraft in the San Fransico Bay area for quick, cost-effective commuter flights while limiting emissions. Being launched by United Airlines.

#evtol #electricflight #unitedairlines #sanfrancisco",en,,,
https://twitter.com/search?q=%24JOBY&src=cashtag_click,14/06/2023,"My $JOBY and $ACHR positions in commons both up over 100% for my long term buys - tempting to sell here as who knows how long this bull run on #Evtol is sustainable 

What would you do ?",en,3,1,4
https://twitter.com/hashtag/VTOL?src=hashtag_click,13/06/2023,"Ummm yeah, It's AMAZING! 

BUT, A #VTOL version would be even more amazing!

In fact, if you want to get really crazy just make it fully amphibious also!!! ",en,,,1
https://twitter.com/hashtag/evtol?src=hashtag_click,12/06/2023,"EV and Evtol will evolve further with see-through solar glass!

#evtol #Tesla #elon_musk 

$joby $achr $tsla",en,,,
https://twitter.com/AlcockNews,12/06/2023,"That 11 years is still 50% less then some other craft…

Think positive  
#UAM #URBANAIRMOBILITY      #AdvancedAirMobility #AAM #RegionalAirMobility #BORNPINKinMELBOURNE #RAM

Much prefer
#PersonalAirMobility #PersonalAUTONOMOUSAirMobility 
#PAAM #ONnUP",en,,,
https://twitter.com/Anteejay,11/06/2023,"+20

     Budget #eVTOL #FlyingEV !!",en,1,1,
https://twitter.com/devpak47,11/06/2023,"with plans to add more planes in the near future.

#AirTaxi #Taxi #AirWing #Pakistan #Karachi ",en,5,,
https://twitter.com/hashtag/ParisAirShow2023?src=hashtag_click,10/06/2023,"Something to look forward to at the #ParisAirShow2023: #ArcherAviation & #Stellantis will feature their Midnight #eVTOL aircraft at the show's #AirMobility event.

Follow 
@JetwayIntel
 for on-the-ground coverage of the 2023 Paris Air Show!",en,,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,10/06/2023,"1/2  Big news from the aviation world! Stellantis and Archer will showcase the Midnight eVTOL aircraft at the 2023 Paris Air Show.  Exciting updates on scaling manufacturing will be shared. #eVTOL #ParisAirShow #aviationnews 
Check it out:",en,,,1
https://twitter.com/hashtag/eVTOL?src=hashtag_click,10/06/2023,"1/2  Exciting news! Stellantis and Archer are teaming up to showcase the Midnight eVTOL aircraft at the 2023 Paris Air Show! This innovative aircraft is sure to turn heads. #eVTOL #aviation #ParisAirShow2023 

Check out the full article here:",en,,,1
https://twitter.com/hashtag/eVTOL?src=hashtag_click,10/06/2023,1/2  Exciting news! Stellantis and Archer will debut their Midnight eVTOL Aircraft at the 2023 Paris Air Show  Don't miss out on this cutting-edge technology! #eVTOL #aviation #ParisAirShow  Check out the article:,en,1,,1
https://twitter.com/hashtag/bull?src=hashtag_click,09/06/2023,"Air taxis are back on the table, we are definitely in a #bull market! 

#AI #DroneYatra #AirTaxi #EVTOL",en,1,,
https://twitter.com/VerticalAero,09/06/2023,"Hey it's gonna take much more than fancy seats and leather upholstery to meet airworthiness requirements!
Are your #eVTOL #UAM #investors sitting comfortably?  This bubble gonna burst $$$ ",en,1,,
https://twitter.com/GeografiaUam,08/06/2023,"We are very happy to welcome the participants of the #CIVIS-BIP course ""Circular Economy in Cities and Territories"" at the #UAM. An intense week of work awaits us... Thanks to the #FyL to host us....",en,1,,
https://twitter.com/RedRiseRebel,08/06/2023,"Ongoing advancements in technology and design should aim to address these limitations and enhance to increase performance. Maybe #innovations in #battery technology, #aerodynamics, and materials can potentially overcome these challenges in the future. #drones #vtol",en,,,
https://twitter.com/JacobWoodsWx,07/06/2023,"Probably not an #eVTOL 
@ArcherAviation
 
@chineseflyer
 
@eVTOLInsights
 
@jobyaviation
 
@VerticalAero
 
@volocopter
 ",en,,,
https://twitter.com/search?q=%24JOBY&src=cashtag_click,07/06/2023,"$JOBY - when you remove the two insiders/mgrs from ownership, on page 1 we have industrial owners $TM, $INTC, & $DAL and smart huge HF Baille Gifford. Up 65% in a month, a pullback to $5ish will be an entry pt for me.  Flying taxi SPAC whose time may be near. #VTOL",en,,,
https://twitter.com/50skyshades,06/06/2023,"#VTOL 
#eVTOL 
This is realty",en,,,
https://twitter.com/hashtag/flyingcars?src=hashtag_click,06/06/2023,"By 2030, how many intracity air taxi flights might a single UAM carrier operate like a big city like New York operate daily?  #flyingcars  #eVTOL",en,,1,
https://twitter.com/hashtag/flyingcars?src=hashtag_click,06/06/2023,"By 2030, how many vertiports will a city like London have?  #flyingcars #eVTOL",en,,1,
https://twitter.com/hashtag/flyingcars?src=hashtag_click,06/06/2023,When are the last parcel delivery services operated by UAV service providers likely to turn a profit for operators?  #flyingcars #eVTOL,en,,1,
https://twitter.com/kyaashima,05/06/2023,"#JOSTUM branch former #UAM
Lets make our environment clean",en,,,1
https://twitter.com/circuitrobotics,05/06/2023,"The adoption of #VTOL #drones is part of a broader trend in the military towards the use of unmanned systems. These systems offer a number of advantages over traditional manned systems, including reduced risk to personnel, increased flexibility, and lower operating costs.",en,1,,
https://twitter.com/hashtag/urban?src=hashtag_click,02/06/2023,#urban #airmobility on the rise as a hot trend for urban #airtaxi business model,en,,,
https://twitter.com/hashtag/DronesLanding?src=hashtag_click,02/06/2023,"Volocopter and Swiss-AS are collaborating on eVTOL aircraft. It’s a bird! It’s a plane! No, it’s a... software update? #DronesLanding #Volocopter #eVTOL",en,,,
https://twitter.com/hashtag/DronesLanding?src=hashtag_click,02/06/2023,The FAA administrator is moving to Archer Aviation. Maybe it's time we start investing in eVTOL flying cars. I call shotgun! #DronesLanding #eVTOL #FutureOfTransport,en,,,
https://twitter.com/simple_flying,31/05/2023,"#wiskaero is working on type 135 certification for its gen five aircraft

@WiskAero
 

#boeingnews #evtol #aviation",en,2,2,
https://twitter.com/hashtag/wisk?src=hashtag_click,31/05/2023,"#wisk is officially a wholly-owned subsidiary of Boeing - Brian Yutko 
@WiskAero
 CEO

#boeingnews #evtol #aviation",en,8,4,1
https://twitter.com/hashtag/eVTOL?src=hashtag_click,29/05/2023,"On May 29th, 2019, the world's first all-electric vertical takeoff and landing (eVTOL) aircraft was unveiled in China. This revolutionary aircraft is capable of carrying up to 4 passengers and has a range of up to 80 km. #eVTOL #innovation #aviation",en,,,
https://twitter.com/overair_inc,26/05/2023,"When complete, we will close out the wing with the upper skins; then, it's off to finishing operations. Next up, forward wing and fuselage assembly. Big things to come! #evtol #aam #advancedairmobility #gooverair",en,4,2,2
https://twitter.com/Reuters,26/05/2023,"Per 
@Reuters
: Acting #FAAadministrator Billy Nolen is ""expected"" to take a position with #eVTOL start-up #Archer $ACHR",en,,,
https://twitter.com/IndiaBottomline,26/05/2023,"The chief executives of these firms have highlighted the difficulties they face in securing sufficient investment to propel the development of electric vertical takeoff and landing aircraft (eVTOL), which have been hailed as the future of urban air mobility.

#airtaxi",en,,,
https://twitter.com/FutureFlightAIN,25/05/2023,Congratulations. It's been very exciting watching the progress Joby has been making. #eVTOL,en,1,,
https://twitter.com/hashtag/vtol?src=hashtag_click,25/05/2023,"2 Mio Airtaxis can be as productive as 100 Mio cars. That is a huge impact for sustainability. This in my opinion will be a massive growth industry, creating comparable wealth to automotive. Clean.
#vtol #airtaxi

@volocopter
 
@ArcherAviation
 
@Lilium
 
@AutoflightO
 
@frankyzapata",en,1,,
https://twitter.com/hashtag/drone?src=hashtag_click,25/05/2023,"10 hours Utral Endurance with 2kg.
-YANGDA SKY WHALE Max Hybrid with 116cc EFI hybrid engine, anti-water design, seperate cabin. It is perfect for delivery, surveillance, Mapping mission.
#drone #delivery #VTOL  #waterproof #yangda #plane #UAV #uas #surveillance #coast #hybrid",en,1,1,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,24/05/2023,#eVTOL company #Lilium has signed a contract to sell up to five Lilium Jets to #Swiss private jet & helicopter operator Air-Dynamic SA. The agreement includes a deposit from Air-Dynamic.,en,,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,23/05/2023,"On May 23, 2019, the world's first all-electric vertical takeoff and landing (eVTOL) aircraft was unveiled in China. #eVTOL #innovation #aviation #China",en,,,
https://twitter.com/hashtag/airtaxi?src=hashtag_click,23/05/2023,"air taxi is only for politicians and army gen not for the people of pakistan .... set your priorities 
#airtaxi",en,1,,
https://twitter.com/hashtag/Kakao?src=hashtag_click,23/05/2023," MOBI'WATCH - Super app, #Kakao Mobility pre-orders 50 electric vertical take-off and landing vehicles (#eVTOL) from 
@VerticalAero
 (
@revolution_aero
)",en,,,
https://twitter.com/RAF_Luton,22/05/2023,"As they say, Red Bull gives you wings, but Monster Energy gives you rotorblades. #VTOL",en,,,
https://twitter.com/asmarshahid3,22/05/2023,"Get ready to soar through the skies with air taxis in Pakistan! Experience the thrill of a new era in transportation that brings convenience, efficiency, and sustainability to our cities.  #AirTaxi #FutureTransportation",en,1,,
https://twitter.com/hashtag/AirTaxi?src=hashtag_click,22/05/2023," Exciting News: Air Taxi Coming Soon to Pakistan!
Pakistan is taking a leap into the future of transportation with the imminent arrival of air taxis. Here's what you need to know. #AirTaxi #FutureTransport",en,1,,1
https://twitter.com/O_la_ra,22/05/2023,"#eVTOL technology is advancing rapidly, there are still many challenges to be overcome before widespread deployment can become a reality. These include regulatory hurdles, technical challenges, infrastructure development, public acceptance, and more.",en,1,,
https://twitter.com/hashtag/AirTaxi?src=hashtag_click,21/05/2023,"AIR WINGS INTRODUCES Air Taxi ( Flying Car) in Pakistan 
PAKISTANI will be able to fly anywhere in Pakistan 
Service starts after 2 weeks in Karachi 
#AirTaxi #FlyingCar #Pakistan",en,1,,
https://twitter.com/O_la_ra,20/05/2023, 2. A higher frequency of #UAM operations in the future is supported through regulatory evolution and UAM Corridors that leverage collaborative #technologies and techniques.,en,,,1
https://twitter.com/adamgoldstein13,20/05/2023,Interesting journey ahead.  #AAM #airtaxi #vertiports #UAM,en,,,
https://twitter.com/Stellantis,19/05/2023," MOBI'WATCH - In partnership with Archer Aviation, 
@Stellantis
 Group will invest $150 million to develop #eVTOL (
@automobilemag
)",en,,,
https://twitter.com/hashtag/startup?src=hashtag_click,19/05/2023," MOBI'WATCH - The American #startup, 
@ArcherAviation
, announces the first test flight of its #eVTOL, ""Midnight"", this summer in #California. With a capacity of four passengers, this #AirTaxi should enter into service in two years. (
@MagazineCapital
)",en,,,
https://twitter.com/HypeAviation,16/05/2023,They are #NotFlyingCars! It's a electric vertical take off and landing (#eVTOL) aircraft.,en,2,,
https://twitter.com/ArcAerosystems,16/05/2023,"“I’m excited by the team’s enthusiasm to find solutions to the unique challenges we face, and am looking forward to helping ARC build its aerospace capabilities and validate its goal of designing a new aircraft concept for greener aviation travel.”

#Aviation #eVTOL",en,1,,
https://twitter.com/hashtag/evtol?src=hashtag_click,15/05/2023,Machines will fly machines and these will talk to machines. #evtol #autonomous,en,1,,
https://twitter.com/japanaerospace,15/05/2023,"#JA2024 has a broad range of exhibit areas such as the #manufacture, #operation, and #MRO for #aviation, #space, and #defense technology, as well as new exhibit areas such as #UAM and #decarbonization. 

English application form will be available at the end of May!",en,1,2,
https://twitter.com/hashtag/ArcherAviation?src=hashtag_click,12/05/2023,"#ArcherAviation has completed assembly of its first Midnight #eVTOL aircraft & is preparing for testing. While this initial test program will reduce risk, it does not count ""for credit"" with the #FAA. $ACHR notes the aircraft has caught the attention of DoD.",en,,,
https://twitter.com/ArcherAviation,11/05/2023,That's one beautiful aircraft. Talk about dotting your i's. #EVTOL,en,,,
https://twitter.com/GoFlyPrize,10/05/2023,"ElectricVTOL: RT 
@GoFlyPrize
: .
@EASA
 publishes Environmental Protection Technical Specifications, a proposal for the assessment and limitation of noise generated by #airtaxis, stemming from the agency’s need to develop a new regulatory framework for #eVTOL: …",en,,,
https://twitter.com/chineseflyer,10/05/2023,"#eVTOL aircraft have incredible potential to do things that helicopters can't do, or can't do well. But if you want something that can do what a helicopter can do, only a helicopter can do it.",en,3,1,1
https://twitter.com/hashtag/evtol?src=hashtag_click,10/05/2023,"Congratulations to eVTOL companies such as Archer for defeating FL legislation that would have delayed this alternative transportation tech from coming to or state.  

#evtol #transportation #forwardthinking",en,1,,
https://twitter.com/SkyDanceImaging,09/05/2023,#AeroVironment #designed #Inc today #introduced #landing #PlugandPlay #takeoff #the Puma™ #vertical #VTOL,en,,,
https://twitter.com/ArcAerosystems,09/05/2023,"“In the short-term sustainability means improvements using incremental improvements in technology and slowly expanding the regulatory envelope.”

#eVTOL #SustainableAviation",en,,,
https://twitter.com/AzharMKhan3,08/05/2023,#VTOL....vertical take off and landing,en,1,,
https://twitter.com/biIIyking,07/05/2023,"15/ #Elon,

let's #combine the booming #EV market, 

advancements in battery #technology, 

and the #power of #wind energy to create a #sustainable, 

high-performance #eVTOL Formula 1 vehicle for #Mars!  

 #SpaceX #MarsTransportation #GreenTechRevolution",en,,,1
https://twitter.com/biIIyking,07/05/2023,"11/  Recent #advancements in battery #technology have led to more energy-dense and
#lightweight options,

which are crucial for our #eVTOL Formula 1 concept.
With these #innovations,

the #dream of a high-performance,
electric #Martian vehicle is closer than ever!

#BatteryTech",en,,,1
https://twitter.com/biIIyking,07/05/2023,"9/  #Elon we #believe that our innovative #eVTOL 
#Formula 1-inspired vehicle is the perfect #solution for the #people of #Mars. 

Let's #collaborate on #prototyping and #materials testing to #bring this #vision to #life!

 #SpaceX #MarsTransportation #FutureOfMars",en,,,1
https://twitter.com/biIIyking,07/05/2023,"3/  Our #design focuses on #lightweight materials and advanced #composites, 

maintaining #structural integrity while #optimizing weight #distribution for both #ground and #aerial operations. 

#Perfect for #Mars exploration! 

#MarsReady #eVTOL ",en,,,1
