URL,Date,Text,Lang,Likes,Retweets,Replies
https://twitter.com/hashtag/Oscilloscope?src=hashtag_click,30/06/2022,"Students from TU Munich, who have joined forces under ""Horyzn"", are developing an unmanned aerial vehicle (UAM) that flies the defibrillator to the patient. For the tests, they are using equipment from Rohde & Schwarz. 
#Oscilloscope #Handheld #Innovation #UAM …",en,,,
https://twitter.com/PaulBrinkmann,29/06/2022,"Regarding #eVTOL and AAM air taxi service, Johnson says he favors a “crawl walk run” approach of flying first with pilots and then  ramping up autonomous features: “The public demands safety. They are not interested in engaging if the risks are too high.” #Aviation #aiaaaviation",en,1,,
https://twitter.com/hashtag/business?src=hashtag_click,29/06/2022,"#business cards with us at #Japan #DRONE 2022.
We will contact you as soon as possible.

#eVTOL #AAM #UAM #UAV",en,1,,
https://twitter.com/CATECTechCenter,28/06/2022,"We also have organized the 'Intelligent Aerial Robotics for #UAM and Logistics' workshop, with 
@ollero_anibal
 
@unisevilla
, in which will participate
#AIRBUS (Anoop Kumar)

@DHLGlobal
 (Rafael Pérez)

@ehang
 (Nacho Rexach)

@vodafone_es
 (Montserrat Beamonte)",en,1,,
https://twitter.com/usefusenow,28/06/2022,"CLEAN ENERGY RETORT™/
You Were So Right, 
@DarrellAviation
!
#FlyingEV's
=
- #ZeroEmissions!
- #NearMaintenanceFREE!
- 60%+ <Cost/Mi-Km!
#eVTOL, #PassengerDrone's & #AdvancedAirMobility #ElectricAircraft
=
#EpicROI!

Reminds Me Of Early 
@HoversurfClub
 Or 
@KittyHawkCorp
.

^TJT
CER",en,2,2,
https://twitter.com/hien_aero,25/06/2022,"(3) #Offshore #transportation
Taking advantage of its 25 kg payload and #VTOL, it can deliver #medical supplies to ships sailing along the coast, inspect offshore wind power generation, and transport supplies to remote islands.",en,,,
https://twitter.com/Leonardo_UK,23/06/2022,Excellent news! We need a strong and creative future #VTOL #workforce.,en,1,,
https://twitter.com/VTOLsociety,22/06/2022,"Bottom line: The 
@FAANews
 made a bad call on forcing winged #eVTOL aircraft to certify as #PoweredLift, but they are the only game in town. So, industry has to keep playing ball with them and ensure that they execute according to their game plan — or everyone will be losers.",en,6,2,
https://twitter.com/ehang,21/06/2022,As Belgium based company we're proud to see this #UAM support in our country ,en,5,,
https://twitter.com/ENAIRE,21/06/2022," Raquel Moldes, from the #Drone Business Development Department of 
@ENAIRE
, participates in the roundtable to discuss the challenges and opportunities of introducing #UAM services in European cities and regions.

At 
@ExpoDronicaMAD
 at the @WorldATM_now.",en,4,1,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,21/06/2022,"#eVTOL Market 
The global eVTOL aircraft market is projected to grow from $5.41 billion in 2021 to $23.21 billion in 2028, growing at a phenomenal pace of 23 per cent per year, according to an industry estimate.",en,,,
https://twitter.com/hashtag/Japan?src=hashtag_click,21/06/2022,"We exhibit in #Japan #Drone 2022 until 22nd of Jun from today!
1/4mockup of ""HIEN Dr-One"" and Gas-turbine generator ""DRAGON"" is shown!
HIEN Dr-One is #Flying #generator !
It will be able to use when #naturedisaster  
#aam #uam #evtol #hybrid #emargecy #counter",en,1,,
https://twitter.com/hashtag/VTOL?src=hashtag_click,19/06/2022,"Russian military tested a hybrid #VTOL drone concept in #Donbas according to Russian military sources on russian state media. No further info.

#Russia #RussianArmy #Russian",en,,,
https://twitter.com/hashtag/VTOL?src=hashtag_click,19/06/2022,"Red wing blackbirds really know how to nail the ""landing"" part of #VTOL",en,,,
https://twitter.com/theCPgrp,19/06/2022,"On April 28, 2022, US Federal Court entered Judgement against Defendants EHang and CEO Huazhi Hu on claims of breach of contract, fraud (false promise) and unpaid wages. 
@theCPgrp
 #EHang #eVTOL #AAV",en,,,
https://twitter.com/hashtag/Japanese?src=hashtag_click,18/06/2022,HIEN Aero Technologies is a #Japanese company  designing scalable #eVTOL. Dr-One is the first #Hybrid eVTOL of HIEN eVTOL series. This has 2 gas turbine under the wings to generate electricity which is also available as an #emergency power plant.,en,2,1,
https://twitter.com/theCPgrp,15/06/2022,"US Federal Court entered Judgement against Defendants EHang and CEO Huazhi Hu on claims of breach of contract, fraud (false promise) and unpaid wages. 
@theCPgrp
 #EHang #eVTOL #AAV",en,,,
https://twitter.com/CTATech,15/06/2022,"Thanks Congress for passing S.516, the Advanced Air Mobility Coordination and Leadership Act! 
@CTATech
 supports transportation innovation & by focusing on a national strategy + interagency/intergovernmental coordination, we are enabling & empowering US leadership. #AAM #UAM",en,3,,
https://twitter.com/ryankatzrosene,13/06/2022,"This particular prototype aircraft is designed from short range #eVTOL  rather than regional flight, for this market there will be quite different types of electric aircraft, like the Eviation Alice which have with longer range.",en,1,,
https://twitter.com/hashtag/GasStations?src=hashtag_click,09/06/2022,"Energy is up. Tech will lead. #GasStations will be small market hubs for #EVs #EVcharging with snacks, coffee and playground  #eVTOL",en,,,
https://twitter.com/WandrMe,09/06/2022,"Italian vertiport operator UrbanV plans to connect FCO and the main train station with #eVTOL operations by 2024-2025. 

Which is mildly absurd given an existing, dedicated, train option exists with frequent, quick service.
#FTEEMEA",en,2,,1
https://twitter.com/suzannemurtha,08/06/2022,"eVTOL technology could upend aviation. But first, it needs a clearer policy framework. 


@suzannemurtha
, our VP of Connected and Automated Technologies, has worked with 
@NASA
 to set standards for #eVTOL. Read her policy recommendations to get eVTOL off the ground.",en,9,5,
https://twitter.com/hashtag/EVTOL?src=hashtag_click,08/06/2022,"#EVTOL aircraft are just multi rotor #helicopters.   There, I said it.   Facts.",en,1,,
https://twitter.com/doughknees1,07/06/2022,Agreed $JOBY is the clear #evtol winner for me,en,4,,2
https://twitter.com/GoFlyPrize,07/06/2022,"ElectricVTOL: RT 
@GoFlyPrize
: PABLO AIR joins consortium w 
@LGUplus
 
@flyjejuair
 
@VerticalAero
, GS Caltex, and Kakao Mobility to enter the #Korea #UrbanAirMobility #GrandChallenge and will establish an integrated #UAM flight control system for the partnership: …",en,,,
https://twitter.com/hashtag/Osaka?src=hashtag_click,07/06/2022,"Osaka Prefecture expected to begin a survey next month of local municipalities that might host vertiports during the 2025 World Expo. Selected local governments expected to gain bragging rights that they are ""Flying Car Towns."" #Osaka #eVTOL #eVTOLs #FlyingCars #WorldExpo #Japan",en,,,
https://twitter.com/MarcusHouse,06/06/2022,"Bad Design,
actually it should launch as a rocket 'drag efficient design"" probably for landing {guidance} it can use blades. but still that also is a bad idea because during turbulance the landing efficiency will be near 0% in this design. for now #spacex is best option #VTOL",en,,,2
https://twitter.com/rocits,05/06/2022,"An electric #Vtol mass market will probably quickly be fully autonomous to reduce costs/weight/efficiency/A to B availability

With maybe pilot overview for training safety/new routes etc..m

#ClimateAction",en,,,
https://twitter.com/GoFlyPrize,03/06/2022,A different kind of #VTOL. ;-),en,,,
https://twitter.com/SquadronPrints,03/06/2022,#VTOL aircraft are above the rest!,en,1,,
https://twitter.com/GoFlyPrize,03/06/2022,"ElectricVTOL: RT 
@GoFlyPrize
: Partnership between 
@avolon_aero
 
@CorpAmericaARG
 
@VoeGOLoficial
 
@VerticalAero
 and Grupo Comporte will explore and define #vertiport design and locations, as well as further infrastructure requirements for #eVTOL operations in #Brazil: …",en,,,
https://twitter.com/WGSEiGP,02/06/2022,"Special thanks to 
@joanmor78
 for her organizational efforts in positioning the walk as part of #EUGreenWeek and Andrzej Mizgajski with the 
@Geokompleks_UAM
 Team for guiding the walk in an extraordinary manner 

#TeRRIFICA #ClimateAction #UAM #Poznań",en,3,1,
https://twitter.com/hashtag/airtaxi?src=hashtag_click,02/06/2022,"What is Air Taxi?

An exempt for-hire air carrier that will fly anywhere on demand; air taxis are restricted to a maximum payload and passenger capacity per plane!

#airtaxi",en,1,,
https://twitter.com/theCPgrp,01/06/2022,"On April 28, 2022, US Federal Court entered Judgement against Defendants EHang and CEO Huazhi Hu on claims of breach of contract, fraud (false promise) and unpaid wages. 
@theCPgrp
 #EHang #eVTOL #AAV",en,,,
https://twitter.com/GOF2_0,01/06/2022,Threod is excited to be part of this development of boosting #UrbanAirMobility #utm #uam #urbanairmobility #drones #h2020 #GOF2,en,,,
https://twitter.com/MarkMooreNASA,01/06/2022,"Thank you, 
@MarkMooreNASA
, for this insightful treatise on #eVTOL certification.",en,2,,
https://twitter.com/EHAerospaceTech,31/05/2022,"We’ve touched down at 
@EHAerospaceTech
. Where we’re proud to showcase our latest axial-flux motors dedicated to low-emission, electric flight future  and enabling eVTOL to become a reality.
#EHATS #ElectricFlight #eVTOL #FlyingTaxis #AxialFlux #ElectricMotors",en,2,1,1
https://twitter.com/jobyaviation,30/05/2022,"The world's first air taxi company 
@jobyaviation
 has been cleared for commercial services from 2024. What is your take?
#airtaxi #commercialflight",en,,,
https://twitter.com/TindAIR_EU,30/05/2022,"@FutureNeedsEU
 is present at the ITS Congress, Europe’s largest smart mobility event in Toulouse with Anastasia Bafouni - Kotta representing 
@SAFIRmedEU
 project. Join us at the round-table, June 1st, Room 3, 11:45.

@TindAIR_EU
 
@GOF2_0
 
@amu_led
 
#urbanairmobility
#ITSToulouse2022",en,2,,
https://twitter.com/bleutechparklv,27/05/2022,".
@bleutechparklv
 #SmartCityas we design/build the *Future of Infrastructure keeping our environment clean & protected is top priority #eVTOL ports to host 
@Pavegen
 flooring activated by your footsteps to #RenewableEnergyToken transforming aerial mobility #NetZero onward!",en,5,4,
https://twitter.com/xxxoookkoooxxx,26/05/2022,"#evtol
$JOBY",qme,,,
https://twitter.com/chineseflyer,26/05/2022,"ElectricVTOL: 
@chineseflyer
 
@VTOLsociety
 Of course, then again, there aren't many aviation magazines in print these days either, and no other #helicopter/#eVTOL magazines. ;-)",en,,,
https://twitter.com/chineseflyer,26/05/2022,"ElectricVTOL: 
@chineseflyer
 Thanks! The 
@VTOLsociety
's #Vertiflite magazine focuses on in-depth analysis. Not many aviation magazines would print 8 pages on #hydrogen for aviation, but that's how seriously we believe that #H2 is a gamechanger for #eVTOL (and pretty big for #…",en,,,
https://twitter.com/ElectricVTOL,25/05/2022,"Of course, then again, there aren't many aviation magazines in print these days either, and no other #helicopter/#eVTOL magazines. ;-)",en,2,,
https://twitter.com/chineseflyer,25/05/2022,"Thanks! The 
@VTOLsociety
's #Vertiflite magazine focuses on in-depth analysis. Not many aviation magazines would print 8 pages on #hydrogen for aviation, but that's how seriously we believe that #H2 is a gamechanger for #eVTOL (and pretty big for #eCTOL & #eSTOL too). #H2aero",en,2,,1
https://twitter.com/WiskAero,24/05/2022,"Attention Twitter: This is only the second photo of the 
@WiskAero
 4-seat Gen 6 #eVTOL aircraft and it has much better looking passengers.",en,6,,
https://twitter.com/elonmusk,24/05/2022,How about #evtol?,en,,,
https://twitter.com/jobyaviation,23/05/2022,"Great to have you onboard! Thanks to 
@BonnySimi
 & Robin Riedel for such a dynamic, varied discussion about this intriguing area of #futuremobility. 
@jobyaviation
 
@McKinsey
 #advancedairmobility #aam #urbanairmobility #uam #evtol #aviation #nextgenmobility 
@Kaiserkahl
 
@JonnyCombe",en,3,1,
https://twitter.com/innovationavia,20/05/2022,"ElectricVTOL: 
@innovationavia
 
@eVTOLInsights
 
@theaircurrent
 
@FAANews
 
@FutureFlightAIN
 
@AlcockNews
 Yes, you're starting to get it. The public #eVTOL companies have enough funding that they can hire another 10 or 50 certification experts (or buy a company) to handle the extra …",en,,,
https://twitter.com/hashtag/FaroStar?src=hashtag_click,20/05/2022,"Tokyo-based FaroStar, which is developing collision avoidance systems for the drone and eVTOL industries, has been conducting practical tests in the skies above an isolated parking lot Minamisoma city, Fukushima Prefecture. #FaroStar #Drones #eVTOL #Japan #Fukushima #Technology",en,,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,20/05/2022,"Nihon Keizai Shinbun article notes that eVTOL maker SkyDrive has so far raised ¥5.1 billion (US$40 million) in funding, largely from Itochu, Eneos, and Obayashi. #eVTOL #eVTOLs #SkyDrive #Japan #FlyingCars",en,,,
https://twitter.com/nrtasu,19/05/2022,#ASU #NRT #SmartCities Pablo Air #DroneDelivery #Navajo Tribal community #VTOL,en,,,
https://twitter.com/ViRKL,19/05/2022,"+20
SEE THIS? /

@eHang


@Volocopter


@Lilium

@OpenerAero 

@HoversurfClub


@ArcherAviation



@eVTOLInsights


@ElectricVTOL


@DarrellAviation


✓ 
@JobyAviation
 s' #eVTOL 
#VerticalIntegration!

+

- #Vertiport
- #AdvancedAirMobility
- #UrbanAirMobility
- #ZeroEmissions #AirTaxi
-:#TaaS",en,2,2,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,19/05/2022,"Hey #eVTOL 

Is non destructive testing something that you anticipate hiring a lot for in the future, or do you see that role just part of a test engineer’s duties?

Thanks",en,,,
https://twitter.com/innovationavia,19/05/2022,"ElectricVTOL: 
@innovationavia
 
@eVTOLInsights
 
@theaircurrent
 
@FAANews
 
@FutureFlightAIN
 
@AlcockNews
 No, this is definitely not ""business was usual."" The 
@FAAnews
 had worked cooperatively with the #eVTOL industry for more than a decade before this sudden U-turn. Of course the c…",en,,,
https://twitter.com/innovationavia,19/05/2022,"No, this is definitely not ""business was usual."" The 
@FAAnews
 had worked cooperatively with the #eVTOL industry for more than a decade before this sudden U-turn. Of course the companies must say everything is fine. Listen to the associations & societies who can speak more freely.",en,,,
https://twitter.com/hashtag/northnorfolk?src=hashtag_click,18/05/2022,"Anyone else see 2 quad tilt rotor planes flying low over #northnorfolk today? I didn't know these were already in use.
#vtol like #osprey but different",en,,1,1
https://twitter.com/hashtag/infrastructure?src=hashtag_click,18/05/2022,"In order to build a resilient #infrastructure & citizenry 
@bleutechparklv
 #Mobility must be designed *Future forward in a way that not only covers the Now but addresses future traffic, efficiency & air mobility to fully to take part in #SmartCity#eVTOL flying taxis #Vegas!",en,7,,
https://twitter.com/vstol,18/05/2022,"ElectricVTOL: RT 
@vstol
: 
@eVTOLInsights
 
@theaircurrent
 
@FAANews
 This is a great summary of the blow-by-blow, but comes to the wrong conclusion. Why would any #eVTOL company say it's bad? They have to work with the FAA and it's not in their interest to say it's going to slow …",en,,,
https://twitter.com/60Minutes,17/05/2022,With the number of people in NYC - there will be a need for an ATC within the city …. Also I wish nyc just had a 20 min train service to jfk like ALL the regular cities #NYC #eVTOL,en,2,,
https://twitter.com/cz_binance,16/05/2022,"@cz_binance
 why not invest in the #evtol sector? #ehang  i can already imagine placing an “uber request” with crypto and an EH216 comes to my house to pick me up , all autonomous. #ehang #bnb",en,2,,
https://twitter.com/hashtag/UAM?src=hashtag_click,16/05/2022,"In the distant future, when eVTOL aircraft (air-taxi) become common, will the demand for controllers be high, or will they be operated in small numbers because they are automated? #UAM #ehang #JOBY",en,,,1
https://twitter.com/AirSafetyWriter,14/05/2022,"No one talks about the permitting, availability, cost, certification and operating costs of #eVTOL ground infrastructure. The magical thinking appears to be ‘build them, and it will appear.’",en,2,,
https://twitter.com/IIDIncubator,13/05/2022,"(2/2) MSMEs holding UAM licenses will now have time till June end to switch to the Udyam registration and continue benefitting from various government schemes and incentives including priority sector lending.

#UdyamRegistration #GovernmentSchemes #UAM #MSME #FridayMotivation",en,66,1,
https://twitter.com/AmitChampaneri1,12/05/2022,"Great share dear 
@AmitChampaneri1
! Thank you for the mention. TY 
@Fabriziobustama
. Apologies for the late response

#SDGs #EVs #eVTOL #Tech4Good #100DaysOfCode #innovation #AI  #drones",en,,,
https://twitter.com/NASAaero,11/05/2022,Why use music if the post is about sound generation from #eVTOL ?,en,,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,11/05/2022,#eVTOL is gonna really take off in Asian countries first. It’s just a fact.,en,,,
https://twitter.com/Supernal_aero,10/05/2022,"2/2 We look forward to continuing to work with the #FAA & industry to develop a comprehensive set of regulations & standards that will enable the growth of the industry & deliver positive benefits to society.

#AdvancedAirMobility #UrbanAirMobility #eVTOL",en,6,1,
