Date,Text,Sentiment Scores,Sentiment Label
23/12/2022,"The Qingdao West Coast New Area in China's Shandong province has agreed a $10 million investment in #eVTOL aircraft developer 
@ehang
, with potentially another $10 million to come. Plans announced today also call for a partnership to use the autonomous vehicle for fire-fighting.","{'neg': 0.0, 'neu': 0.95, 'pos': 0.05, 'compound': 0.2732}",positive
23/12/2022,"3Q losses 
@EveAirMobility
 increased almost ten-fold in 2022 compared with 2021, rising from $3.8 million to $36.7 million as R&D work on its #eVTOL aircraft was escalated. The company today announced a $92.5 million line of credit from Brazil's National Development Bank.","{'neg': 0.059, 'neu': 0.837, 'pos': 0.104, 'compound': 0.25}",positive
22/12/2022,Wow! That's a lot of runway. That's the benefit of vertical flight. No massive runway required for #VTOL! :-),"{'neg': 0.085, 'neu': 0.541, 'pos': 0.374, 'compound': 0.8168}",positive
21/12/2022,"United Alliance Movement (UAM)- comrades it's coming soon we're waiting for 2024 universal suffrage.
It gonna be messy.
#MKU 
@RolexOkoth4
 
@TeddyOdhiambo_
 @kenrweya 
@mclangat
 
@OsoroSylvanus

#UAM it is. VIVA","{'neg': 0.08, 'neu': 0.831, 'pos': 0.089, 'compound': 0.0772}",positive
21/12/2022,"ElectricVTOL: RT 
@GoFlyPrize
: Israeli #eVTOL company, AIR, announces its inaugural vehicle, AIR ONE, successfully completes its first full forward flight, transitioning from hover to cruise, kicking off thousands of flight hours for 
@FAANews
 certification: …","{'neg': 0.0, 'neu': 0.912, 'pos': 0.088, 'compound': 0.4939}",positive
21/12/2022,"Yes Bob! I waste so much time trying to find funding, I'd rather be working-playing with coolest people, doing the coolest things  #SpaceSurgery #Longevity #NASA #SpaceX #Organoids #Humanoids #NeuroScience #eVTOL #DisasterResponse #Terasem #HydroFoil","{'neg': 0.086, 'neu': 0.838, 'pos': 0.075, 'compound': -0.1007}",negative
20/12/2022,Yes  it. Soon #AI will be flying those #evtol completely,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}",positive
20/12/2022,"They can't take off from the ground anywhere else for $858 billion #taxpayer dollars ?

$859 billion ?

Guess that's why 
@Lockheed
 made the #F35s with #VTOL.

Princess Leia - ""Would it help if I got out and pushed?""

#asphalt #airrefueling #defense","{'neg': 0.0, 'neu': 0.919, 'pos': 0.081, 'compound': 0.5007}",positive
19/12/2022,"@ionblox_
 makes low-cost, fast-charge batteries for eVTOLs.

#ElectricMobility #EV #eVTOL

2/4","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
18/12/2022,"ElectricVTOL: RT 
@DarrellAviation
: 
@AlcockNews
 #UAM should always compliment and not compete with public transport. The thing to look at is the time saving UAM will offer over stopping rail services. This an important factor in determining who would switch from surface trans…","{'neg': 0.035, 'neu': 0.857, 'pos': 0.108, 'compound': 0.5106}",positive
17/12/2022,Semi-excited about #eVTOLs but very excited about #hybrid #vtol It’s a great way to stretch out range and speeds until battery life is decent (which is still a ways off). #flying #aviation,"{'neg': 0.0, 'neu': 0.753, 'pos': 0.247, 'compound': 0.8804}",positive
16/12/2022,"We look forward to creating the essential craft needed to deliver important projects, and we know how important it is to be able to combine the research and design we have been developing with the opportunity to work with operators on real world use cases. 

#eVTOL","{'neg': 0.0, 'neu': 0.83, 'pos': 0.17, 'compound': 0.765}",positive
16/12/2022,#UAM should always compliment and not compete with public transport. The thing to look at is the time saving UAM will offer over stopping rail services. This an important factor in determining who would switch from surface transport to #AAM.,"{'neg': 0.037, 'neu': 0.851, 'pos': 0.113, 'compound': 0.5106}",positive
15/12/2022,I’d turn that around and do some dollar cost averaging in a #UAM stock buy,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
15/12/2022,"Central TechStation Mobility HUB 
@bleutechparklv
 is redefining the *Future of #Transportation w/skyports aerial rideshare systems #eVTOL along w/ eBikes, #EVs, & #drones to unify various lines of transport creating truly streamlined experience making #SmartCity more accessible","{'neg': 0.0, 'neu': 0.866, 'pos': 0.134, 'compound': 0.6249}",positive
14/12/2022,"The main reason many people got in was because they believe in #EVs, $TSLA in particular. 

Frankly, even in #ElectricVehicles one needs to narrowly diversify. #Electric vehicles include #eVTOL such as flying cars, not just cars on the road.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
14/12/2022,"Something's missing. Hmm. How does it make a #STOVL landing??Without a LiftFan, it would need thousands of feet of runway! 
#VTOLisAwesome #VTOL #VerticalFlight","{'neg': 0.125, 'neu': 0.875, 'pos': 0.0, 'compound': -0.4314}",negative
14/12/2022,"According to 
@McKinsey
, there were approximately 6,850 #eVTOL orders (firm orders, options and letters of intent) worth around $26.1 billion in 2021.
#Aviation #Aerospace #TheFuture #eVTOL","{'neg': 0.0, 'neu': 0.929, 'pos': 0.071, 'compound': 0.2263}",positive
14/12/2022,"There will be a market for competiton, but I also think there will be a clear winner.

If you enjoyed this thread, please feel free to check out any of my other EH threads, I share tons of DD!

$EH #Ehang #EH216 #UAM #AAV #eVTOL #Flyingcar #Dronetaxi","{'neg': 0.0, 'neu': 0.611, 'pos': 0.389, 'compound': 0.9765}",positive
14/12/2022,"It's almost like you have a busseling regional airport  that's primed for #eVTOL, #airtaxi  and such...


@WiskAero


@jobyaviation
 

@ArcherAviation
 

@VerticalAero","{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.2975}",positive
13/12/2022,Nobody should cancel #EVs and #eVTOL.,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.25}",negative
10/12/2022,"Technologies like #bitcoin and #eVTOL's are inevitable. 

@WhatsApp
, it's time to add these long overdue emojis.","{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.3612}",positive
09/12/2022,"As our industry adapts and evolves to improve existing vertical take-off and landing operations for Urban Air Mobility (#UAM) and Advanced Air Mobility (#AAM), so does our AWOS streaming the most advanced #weatherdata. 

#FAA #AWOS #eVTOL #vertiports #aviation #technology","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.7346}",positive
09/12/2022,Cool #eVTOL  ;),"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.4939}",positive
08/12/2022,"This is A.D.U. !
Welcome To The Future !
Welcome To Excellence !

#YoungLeaders #HigherEducation #Excellence #Sahel #Niger #HCDH #UAM
#ILIMI","{'neg': 0.0, 'neu': 0.577, 'pos': 0.423, 'compound': 0.8996}",positive
08/12/2022,"In #aerodynamics, ""less is more"". Do it as simple and clean as possible.
People that pour money into #eVTOL and Urban Air Mobility #UAM should think about this.","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.4019}",positive
08/12/2022,The operator signed a letter of intent to purchase 35 of the manufacturer's anticipated four-passenger #eVTOL aircraft as part of a #partnership with #EveUrban Air Mobility. #Gulf #AAM,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
08/12/2022,The operator signed a letter of intent to purchase 35 of the manufacturer's anticipated four-passenger #eVTOL aircraft as part of a #partnership with #EveUrban Air Mobility. #Gulf #AAM,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
08/12/2022,The operator signed a letter of intent to purchase 35 of the manufacturer's anticipated four-passenger #eVTOL aircraft as part of a #partnership with #EveUrban Air Mobility. #Gulf #AAM,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
07/12/2022,"If you're building #eVTOL, let's chat. We're in active development on advanced thermal systems (ECS and BTMS). phonehome@ig.space","{'neg': 0.0, 'neu': 0.773, 'pos': 0.227, 'compound': 0.5719}",positive
06/12/2022,"ElectricVTOL: @OctopusMask 
@DutchLic
 
@CMJulieWon
 
@AviationHSnet
 
@jobyaviation
 No. #eVTOL is more like taking airliner flight controls and put them on an silent, electric, non-polluting shuttle across the sky.","{'neg': 0.073, 'neu': 0.834, 'pos': 0.093, 'compound': 0.1513}",positive
06/12/2022,"No. #eVTOL is more like taking airliner flight controls and put them on an silent, electric, non-polluting shuttle across the sky.","{'neg': 0.092, 'neu': 0.792, 'pos': 0.116, 'compound': 0.1513}",positive
06/12/2022,Anyone else having difficulty using the #SAE & #VTOL #killstreaks on #Shoothouse? Other killstreaks work great on there but these glitch out with the laptop stuck open! It doesn't work! #ModernWarfareII #CallofDutyWarzone2 #Activision #fixthis #Bug #COD #CallofDuty #ModernWarfare,"{'neg': 0.116, 'neu': 0.823, 'pos': 0.062, 'compound': -0.3036}",negative
05/12/2022,"much faster short-range electric aircraft #eVTOL would be able to compete with even the long-range #EVs on the ground. 
@Doroni1 Doroni Aerospace","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
05/12/2022,Them don’t need no runways. #vtol,"{'neg': 0.306, 'neu': 0.694, 'pos': 0.0, 'compound': -0.296}",negative
04/12/2022,"Companies across the U.S.
are developing Electric Air Taxis that aim to take cars off the road and put people in the sky - CNBC

#nifty #DowJones #banknifty #StocksToBuy #mumbai #optiontrading #investing #breakout #irfc #whatsapp #mutualFund #StockMarket #HDFC #AIRTAXI","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
02/12/2022,That's not a photo of the #ArcherMaker #eVTOL. That's the #ArcherMidnight.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
02/12/2022,"Exciting structural composite engineering opportunities 
@LlcMaviate
, come join us.. 

We are building a green, sustainable eVTOL aircraft.

#eVTOL #EngineeringJobs #Aerospace #startups","{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.7906}",positive
02/12/2022,"Here any who has idea on ""User Access Management"" #UAM?
If yes plz reply
Retweets are appreciated 
#TIA  #Aws #Cloud #NTR30
#IT","{'neg': 0.0, 'neu': 0.722, 'pos': 0.278, 'compound': 0.743}",positive
02/12/2022,"@lufthansa
 the EU called #eVTOL

go for it with : 
@VerticalAero
 $evtl","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
02/12/2022, y’all are THE pioneers the #eVTOL industry ,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
01/12/2022," Men argue , Nature acts , the future has to be sustainable, it has to protect the people, it has to protect the planet , the future is today so that means sometimes you have to pick up other people’s trash 

#ClimateEmergency  #climatechange #sustainablefuture #evtol","{'neg': 0.052, 'neu': 0.837, 'pos': 0.112, 'compound': 0.4215}",positive
01/12/2022,"Great to see progress on air traffic control enhancement and expansion, an absolute requirement for #UAM and #eVTOL s as well. #ATC","{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.8402}",positive
01/12/2022,"Ladies and gentlemen, prepare to start your #eVTOL, #eSTOL, #helicopter, and fixed-wing motors (as long as they are zero emissions). #GreenAviation","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
01/12/2022,"ElectricVTOL: 
@chineseflyer
 It's not clear that Airbus has made a shift. During the #AirbusSummit, 
@BalkizSarihan
 highlighted that #EMS (e.g. Lifesaver) was one example of #UAM (and not necessarily for #eVTOL, #helicopters were discussed a lot), not an only one.","{'neg': 0.057, 'neu': 0.943, 'pos': 0.0, 'compound': -0.2924}",negative
01/12/2022,"It's not clear that Airbus has made a shift. During the #AirbusSummit, 
@BalkizSarihan
 highlighted that #EMS (e.g. Lifesaver) was one example of #UAM (and not necessarily for #eVTOL, #helicopters were discussed a lot), not an only one.","{'neg': 0.06, 'neu': 0.94, 'pos': 0.0, 'compound': -0.2924}",negative
30/11/2022,"Jeju plans to commercialize the ""air taxi"" in 2025 to promote tourism.

#FlyingTaxi #Flying #AirTaxi #JejuIsland #Jeju #SouthKorea #Korea #Tourism #Aviation #Technology #Innovation #Passenger #Passenagers","{'neg': 0.0, 'neu': 0.902, 'pos': 0.098, 'compound': 0.3818}",positive
30/11/2022,It is a real pleasure for the Geography Department to introduce the two new members of the #4cities_eu #UAM: Carolina Yacamán and Sergio Tirado. Excellent work with the students and colleagues of the international team at the University of Copenhagen #FyL_UAM,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.8126}",positive
30/11/2022,"#eVTOL and Helicopters are complementary, dont see #eVTOL replacing helicopters for #EMS missions and at high end of market #JasJandu CEO #LCI #AirbusSummit","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
30/11/2022,"Oh, I think they took the idea from us #vtol ;)","{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2263}",positive
30/11/2022,"AND THAT’S NOT ALL!

#SATCOM: The #CGT50 #VTOL #UAV can be equipped with 
@COBHAM
 Aviator 200 H/W to use 
@InmarsatGlobal
 services.

#Cloud #GCS: It's another success! The A-techSYN team worked closely with Inmarsat Aviation and AmazonWebServices (
@awscloud
 ) during the Pandemic.","{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.6467}",positive
29/11/2022,"ElectricVTOL: RT 
@VerticalAero
: We're working with 
@GKNAero
 to develop and certify the EWIS system for our #VX4 - allowing us to create a high-performance, certifiable aircraft while meeting the highest safety standards demanded in our markets. Read more below. #eVTOL","{'neg': 0.045, 'neu': 0.837, 'pos': 0.117, 'compound': 0.4588}",positive
29/11/2022,"We're working with 
@GKNAero
 to develop and certify the EWIS system for our #VX4 - allowing us to create a high-performance, certifiable aircraft while meeting the highest safety standards demanded in our markets. Read more below. #eVTOL","{'neg': 0.049, 'neu': 0.825, 'pos': 0.126, 'compound': 0.4588}",positive
28/11/2022,"Thank you so much for sharing!  Many #topics are addressed, including likely use cases in Europe, practitioners’ expectations as to its #safety requirements and regulatory #framework, and how #UAM can support cities in addressing their #sustainable mobility objectives!","{'neg': 0.0, 'neu': 0.798, 'pos': 0.202, 'compound': 0.8337}",positive
25/11/2022,Could be a good basis to later integrate #evtol too in this HEMS market,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}",positive
24/11/2022,"Air taxis will be hyper sustainable.

Think about it: Today we have 2bln cars on the planet.

~20 mio air taxis can do the job of 1 bln cars!

Simple math:
As a service = factor ~10 on asset utilization
Productivity compared to a car = factor -5

#vtol #airtaxi","{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.4199}",positive
23/11/2022,"New category being created. In  
@FAANews
 are planning on releasing #evtol guidelines  May 2023","{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.25}",positive
22/11/2022,"@CincinnatiCity
 bring #evtol to Lunken","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
21/11/2022,"We recently attended the unveiling of 
@ArcherAviation
 new production aircraft, Midnight.

Check out our latest Advocacy update to learn about Archer's history, team, and path forward -- plus takeaways from their Maker #eVTOL flight demo & conversations with industry leaders:","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
21/11/2022,"We looked at 16 #eCTOL and 4 #eVTOL routes needing 224 aircraft in total saving 9,000 tonnes of carbon emissions through car users switching to AAM.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
19/11/2022,"A fab #eVTOL 
Many thanks for the mention, dear Dev 
@CurieuxExplorer
 #HappyWeekend to you and all","{'neg': 0.0, 'neu': 0.585, 'pos': 0.415, 'compound': 0.8176}",positive
18/11/2022,"#Lilium $LILM crashes 10% after announcing a $119 million secondary offering, raising capital from existing investors. Deal was priced at $1.30 per share, and the #eVTOL company also sold warrants with an exercise price of $1.30. #ShortInterest is 7.2 million (7% of free float).","{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.6705}",positive
18/11/2022,"It could be worse, you know. Putin-poodle blowhard 
@elonmusk
 could be working on an #eVTOL aircraft. I imagine it would only be capable of making hard turns to the right and making a horrendous noise.","{'neg': 0.208, 'neu': 0.727, 'pos': 0.065, 'compound': -0.6908}",negative
17/11/2022,"This Midnight is also a mock-up, isn’t it? Have you reached the culmination of the design phase? #eVTOL #AAM","{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.1926}",positive
17/11/2022,"The new patent for #VTOL covers #Draganfly's design for drones that can handle extreme weather conditions, including those with high winds and heavy rain.

#Drones #canada #ukraine","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
17/11/2022,"How about #eVTOL with a parachute like an airbag?


@ArcherAviation
 $achr

@jobyaviation
 $joby

@ehang
 $eh","{'neg': 0.0, 'neu': 0.839, 'pos': 0.161, 'compound': 0.3612}",positive
16/11/2022,"Getting ready to head to 
@ArcherAviation
 for a busy day of flight demonstrations and the unveiling of the new Midnight aircraft! Pictures and coverage to follow after today. #eVTOL","{'neg': 0.0, 'neu': 0.906, 'pos': 0.094, 'compound': 0.4199}",positive
16/11/2022,"ElectricVTOL: RT 
@WiskAero
: 20 years ago, Blaine started in composite manufacturing to support his music habit. Today he’s had a hand, literally, in manufacturing every aircraft built by Wisk. He also plays a pretty mean guitar! #ThoseWhoLeap #Hiring #eVTOL","{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.8858}",positive
15/11/2022,"Headed to San Jose for the big day at 
@ArcherAviation
 tomorrow. I’m giddy with excitement. I’ll share photos, videos, and updates here. #evtol #airmobility #flight #transportation","{'neg': 0.053, 'neu': 0.767, 'pos': 0.18, 'compound': 0.5859}",positive
15/11/2022,"20 years ago, Blaine started in composite manufacturing to support his music habit. Today he’s had a hand, literally, in manufacturing every aircraft built by Wisk. He also plays a pretty mean guitar! #ThoseWhoLeap #Hiring #eVTOL","{'neg': 0.0, 'neu': 0.725, 'pos': 0.275, 'compound': 0.8858}",positive
15/11/2022,"Archer Aviation announces the #location for #eVTOL #manufacturing facility. 
@ArcherAviation
  via 
@50skyshades","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
15/11/2022,"Additional Regulators due to #Brexit with launch markets in UK, Europe, north and South America, & Australia - Regulators leaning into #evtol industry to be real alignment between 
@EASA
 and 
@UK_CAA
 , but 
@FAANews
 is now taking a different approach - to pace with startups.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
14/11/2022,"$evtl #VerticalAerospace #eVTOL @ $3,96

last month high $11,58....honey pot sweet as tweet

#binance #FTX #Crypto #BTC #NFT #stocksTObuy #trading #","{'neg': 0.0, 'neu': 0.857, 'pos': 0.143, 'compound': 0.4588}",positive
13/11/2022,"We do, it’s called an #EVTOL and will take to the skies in a year or two. Delta has already partnered with $JOBY and will provide trips to the airport in various locations. Helicopters could actually be rendered obsolete as battery technology improves.","{'neg': 0.049, 'neu': 0.889, 'pos': 0.062, 'compound': 0.1531}",positive
11/11/2022,I don’t believe the service will be much cheaper unless the whole show is subsidized. Kind of like the first iteration of #UAM. Like running an airline with all of the trappings for passengers. Most of the #’s thrown around are from empty aircraft. It changes under load,"{'neg': 0.035, 'neu': 0.866, 'pos': 0.098, 'compound': 0.4939}",positive
11/11/2022,#FAA has published certification requirements for #Joby’s JAS4-1 #eVTOL aircraft in the #FederalRegister. The certification basis combines requirements for fixed-wing and rotorcraft and adds new criteria due to the unique characteristics of the aircraft.,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
10/11/2022,"What do they (
@jobyaviation
 
@MarkMooreNASA
 @DoctorWolfpack 
@ian__villa
) think about this “bold” #eVTOL claim in America 

Is it corporate puffery or misleading of public investors?


@joeben
 has also made quite a few “bold” claims…

Where’s that JAS4R22-1 btw?

Flying over SFO?","{'neg': 0.079, 'neu': 0.921, 'pos': 0.0, 'compound': -0.5007}",negative
10/11/2022,"Especially when “Midnight” #eVTOL prototype unveiling by 
@ArcherAviation
 is still counting down… to midnight.

Would they again use “Hollywood-type special effects,” ultra-expensive LED floors to walls, violinists & drummers… to showcase responsible startup spending?

cc 
@vstol","{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.6124}",positive
10/11/2022,"Perhaps it’s fitting that you @ mentioned a parody account (
@UnitedAirlines_
) of 
@united
 

…because 
@ArcherAviation
 announcing & publicizing a stock-pumping #eVTOL route between Manhattan & Newark Airport, oh so many years before this is even a possibility, seems like parody.","{'neg': 0.0, 'neu': 0.93, 'pos': 0.07, 'compound': 0.3612}",positive
10/11/2022," #eVTOL industry participants like 
@GroupeADP
 often get wrong with the widespread confusion between 
@volocopter
’s 1 pilot + 1 passenger “VoloCity” — vs — also-piloted old subscale tech demonstrator “2X”

cc 
@Romanet
 
@ArkwrightEdward
 
@ArnaudGaulupeau
 
@unmanndairspace
 
@HokeDirk","{'neg': 0.148, 'neu': 0.782, 'pos': 0.07, 'compound': -0.4215}",negative
10/11/2022,"Fact check, correction needed: Piloted “VoloCity” is NOT the #eVTOL aircraft that flew today in Pontoise — it was 
@volocopter
’s also-piloted old subscale tech demonstrator “2X” that flew.


@GroupeADP
, as a leader in the airport industry, please correct the aircraft model, thanks!","{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.6696}",positive
10/11/2022,"Philip, your tweet & photo (perhaps misleadingly) depict a misleading (for no pilot seat) showroom mock-up of the piloted “VoloCity” model, as if it’s about to take off…

Wasn’t it 
@volocopter
’s old, *also* piloted #eVTOL tech demonstrator model “2X” that flew in Pontoise today?","{'neg': 0.107, 'neu': 0.893, 'pos': 0.0, 'compound': -0.5994}",negative
10/11/2022,"It's all nonsense, they are decades away from commercial passenger flight. And flown remotely without anyone on board. #eVTOL is an investment dot-com style bubble about to burst!","{'neg': 0.1, 'neu': 0.9, 'pos': 0.0, 'compound': -0.4574}",negative
09/11/2022,"We looked at 16 #eCTOL and 4 #eVTOL routes needing 224 aircraft in total saving 9,000 tonnes of carbon emissions through car users switching to AAM.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
09/11/2022,"During this project, we are going to ensure that a new curriculum based on an Occupational Profile UAM expert will be designed and delivered. Both the Occupational Profile and the Curricula will be innovative, demand-driven, and responsive to the needs of trainees!!!
#UAM#Erasmus","{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.8349}",positive
09/11/2022,At last someone's talking #airworthiness ! The elephant in the #eVTOL room. So is #eVTOL considered safe for public transport?,"{'neg': 0.0, 'neu': 0.849, 'pos': 0.151, 'compound': 0.4926}",positive
08/11/2022,"We advise 
@volocopter
 
@HokeDirk
 to refrain from doing interviews and issuing official press releases that contain fraudulent and misleading claims — to #eVTOL industry observers, reporters, and investors.","{'neg': 0.191, 'neu': 0.809, 'pos': 0.0, 'compound': -0.7096}",negative
08/11/2022,"Dear Dirk,

You said in this interview that “[
@volocopter
 has] partnerships with 40 cities” — which 40 cities?

Claiming “partnerships with 40 cities” is misleading to your #eVTOL investors — like piloted 2-seater (1 pilot + 1 pax) VoloCity’s appearance of autonomy… in exhibits.","{'neg': 0.059, 'neu': 0.83, 'pos': 0.111, 'compound': 0.34}",positive
08/11/2022,"Ian, as jealous as we all are of eHang… SC for pilotless EH216-S is a more “huge” milestone than SC for piloted 
@jobyaviation
 JAS4-1, a 6-tiltprop concept that’s simply horrible from #eVTOL safety, reliability, scalability & financial viability comparison perspective.


@elanhead","{'neg': 0.147, 'neu': 0.79, 'pos': 0.063, 'compound': -0.5719}",negative
08/11/2022,"“Sounds like a nightmare to me that should have been avoided at all costs.” [MM LinkedIn parody]

Piloted 6-tiltprop powered-lift 
@jobyaviation
 concept is “simply horrible” from #eVTOL economics & scalability comparison perspective. [MM YouTube parody]

“Good luck to you!” — MM","{'neg': 0.056, 'neu': 0.81, 'pos': 0.134, 'compound': 0.5255}",positive
08/11/2022,"Definitely not enough of them around — powered-lift rated pilots who are available & willing to invest their pilot careers into non-aviator-led startups of “temp” piloted #eVTOL aircrafts like JAS4-1 from 
@jobyaviation
 
@joeben
 — for their nonsensical projections.

cc 
@ian__villa","{'neg': 0.0, 'neu': 0.871, 'pos': 0.129, 'compound': 0.6369}",positive
08/11/2022,"Look at the EASA's recent document on the new U-space, which fits perfectly with INVOLI's solutions and vision to enable the safe integration of drones' (BLOS) operations.

#europeancommission #uspace #urbanairmobility #advancedairmobility #drone #vertiports #BVLOS","{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.8689}",positive
08/11/2022,"I think instead of purchasing and spending time on twitter, 
@elonmusk
 could have better spent that time on developing #VTOL.","{'neg': 0.0, 'neu': 0.861, 'pos': 0.139, 'compound': 0.4404}",positive
