URL,Date,Text,Lang,Likes,Retweets,Replies
https://twitter.com/search?q=%24ASTS&src=cashtag_click,04/12/2023,"Can’t wait to one day soon drink coffee, tweet using satellite internet $ASTS, and enjoy my eFlight #evtol commute  $EH $JOBY $LILM",en,7,1,
https://twitter.com/bamitav,02/12/2023,"Which #flyingCar is your favourite? 

#XPENGAEROHT #FlyingCar #Tech #eVTOL #car #automobile


@XPENG_AEROHT


ThX Mr Ab 
@bamitav


#X #Linkedin #facebook #meta #USA #europe #Socialmedia #Ces24 #CES2024 #Technology 
#FRENCHtech #Tech #5G 
#digitalTransformation 
#MachineLearning 
",en,3,,
https://twitter.com/hashtag/AAM?src=hashtag_click,02/12/2023,"VI&E Solutions to pursue joint endeavor with eVertiSKY promoting consistent Software Defined Airspace adoption to elevate Commercial Low Altitude Airspace operations
#AAM #eVTOL #infrastructure #vertiport",en,1,,
https://twitter.com/hashtag/EV?src=hashtag_click,01/12/2023,"Once #EV and self-driving cars become widespread, #Tesla's value will be extremely low. You should invest in the next #EVTOL as soon as possible.",en,,,
https://twitter.com/hashtag/drone?src=hashtag_click,01/12/2023," Have you ever personally used or owned a #drone

#ImAFUSAPolls
#UAM
#evtol 
#dronetechnology",en,1,,
https://twitter.com/search?q=%24EVEX&src=cashtag_click,29/11/2023,"$EVEX and Jeju Air, a South #Korean LCC, announced a concept white paper related to #eVTOL service to #Jeju Island",en,,,
https://twitter.com/Igor_from_Kyiv_,29/11/2023,"I’m only beginning to know your pain I’ve spent 3 days awake desperately trying to get our #Ukraina #foreign #legion  section a #VTOL Fixed Wing #UAV #ISR for the international team I’m in, we can work with out it and it’s as if all the #StandWithUkraine supporters disappeared",en,,,
https://twitter.com/Fabriziobustama,28/11/2023,"CLEAN ENERGY RETORT™ /
SEE THIS ? /
     
@ElectricVTOL
 
     
@eVTOLInsights
 
     
@eVTOLmag
 
     
@eVTOLch
 

     Wowsers!! 
     A #CargoeVTOL - #eVTOL #CargoDrone - #FlyingEV #ElectricAircraft !!",en,1,1,
https://twitter.com/VerticalAero,28/11/2023,When is the #eVTOL boom gonna bust? There isn't room in the World for all these start-ups and none have acheived certification so far!,en,,,
https://twitter.com/doctorow,28/11/2023,"The Moller #skycar, one guy's quixotic quest to create #VTOL for the masses.

It went nowhere, but anticipated a lot about today's electric air-taxi drone projects (which may also go nowhere).",en,2,,
https://twitter.com/AirbusHeli,26/11/2023,"Fascinating discussions ahead on the future of #AdvancedAirMobility with Balkiz Sarihan at 
@Airbus
!  #eVTOL #CityAirbusNextGen #WorldSustainableTransportDay",en,,,
https://twitter.com/EuropeanRotors,24/11/2023,"Count down three days to 
@EuropeanRotors
 2023!
Join 
@ehang
 in Madrid!

Booth: No. 823, GECI Aerospace, Hall 9
Location: IFEMA Madrid, Spain
Date: 28-30 November

#europeanrotors23 #eVTOL #EHang",en,,,
https://twitter.com/elonmusk,24/11/2023,"@elonmusk
 was completely behind on #Evtol and #batteries.


@jobyaviation
 and 
@ArcherAviation
 win.",en,,,
https://twitter.com/hashtag/Vtol?src=hashtag_click,24/11/2023," Would you come to the 2-day international #Vtol meeting ? 
The goal is to move this technology forward. ",en,,,
https://twitter.com/search?q=%24ACHR&src=cashtag_click,21/11/2023,"$ACHR signed an MOU with Air Chateau for the purchase of up to 100 Midnight #eVTOL aircraft in a deal worth ~$500m. Air Chateau will make an initial, non-refundable, pre-delivery  payment of $1m. A definitive agreement w/ $4m of additional pre-delivery  payments is to follow.",en,,,
https://twitter.com/search?q=%24ACHR&src=cashtag_click,20/11/2023,$ACHR and InterGlobe (parent of #IndiGo) announced plans to launch an electric air taxi service in India using #Archer's Midnight #eVTOL,en,,,
https://twitter.com/search?q=%24EVE&src=cashtag_click,18/11/2023,"$EVE named three new suppliers for its planned #eVTOL aircraft:

#Garmin for avionics
#Liebherr-Aerospace for flight control actuators
Intergalactic for the thermal management system",en,,,
https://twitter.com/insomnia_labs,18/11/2023," What do you think of electric flight coming to cities? 

Will you take your first eVTOL ride when available? 

Share your thoughts! 

#avgeek #eVTOL #futureofmobility",en,,,
https://twitter.com/search?q=%24JOBY&src=cashtag_click,18/11/2023,"$JOBY's #Joby #eVTOL successfully performed an exhibition flight in #NYC at the Downtown Heliport in Manhattan on Nov 12, 2023",en,,,
https://twitter.com/search?q=%24EVE&src=cashtag_click,17/11/2023,"$EVE and Hunch Mobility (a JV between Hunch Ventures & Blade Air Mobility) are working together to bring electric air taxi service to #Bangalore, India using #eVTOL aircraft",en,,,
https://twitter.com/kiranshaw,17/11/2023,"Just bear for a couple of years we ll give you air pod and air taxi working on it #evtol 
@kuljeetsandhu
 #nalwa",en,,,
https://twitter.com/hashtag/flying?src=hashtag_click,16/11/2023,New exciting news. Arkim Motors is Launching new flying car prototype. May of 2024. #flying #eVTOL #flyinghighchallenge #flyingcars #flyingcarpet #flyingcar,en,,,
https://twitter.com/hashtag/AirTaxi?src=hashtag_click,16/11/2023,"The First Electric #AirTaxi Flight Successfull in #NewYork!

After the successful flight, Joby Aviation & Mayor Eric Adams will provide a quick, eco-friendly eVTOL option to #NYC transport. You can now say goodbye to traffic issues and welcome a greener commute.

#sustainable",en,,,
https://twitter.com/LauraHeckmann,16/11/2023,"DUBAI AIRSHOW NEWS: UAE Navigating Path to eVTOL Certification | Story by 
@lauraheckmann
 | 
@ArcherAviation
 #DubaiAirshow #eVTOL",en,3,4,
https://twitter.com/Lilium,15/11/2023, Visit us at booth 84 to experience the impressive Lilium Jet interior alongside ArcosJet.    #dubaiairshow2023 #DAS23 #AAM #Lilium #eVTOL,en,20,1,1
https://twitter.com/VerticalAero,15/11/2023,"The team can introduce all manner of faults into the system, whilst 'flying' the aircraft in simulation to validate our models and expectations.

This is a huge step forward & increases our testing, & learning capabilities - accelerating the VX4 programme.
#VX4 #eVTOL #Aviation",en,4,,
https://twitter.com/sourcematcat,14/11/2023,"This #eVTOL is capable of reaching speeds of up to 250 knots (463 km/h), making it the fastest form of environmentally friendly personal transport.",en,,,1
https://twitter.com/IndiGo6E,14/11/2023," InterGlobe Enterprises (IGE), the promoter of India’s largest airline 
@IndiGo6E
, has tied up with a California-based electric vertical take-off and landing (eVTOL) vehicle startup #Archer Aviation to launch an electric #airtaxi service in India by 2026.",en,2,1,2
https://twitter.com/AiropsU,11/11/2023,"Follow 
@AiropsU
 for your #evtol and #aam parachute needs.",en,,,
https://twitter.com/AiropsU,11/11/2023,"We're excited to be at the forefront of this technology, helping to shape a safer future for eVTOL aviation. Get in touch to learn more about how we're making the skies safer, one flight at a time. 

#evtol #parachute #safety",en,,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,11/11/2023," #eVTOL #AviationSafety

Safety is a top priority in the world of aviation, especially as we move forward into the era of eVTOL aircraft. We believe that confidence in flight comes from knowing that you're protected, even when the unexpected happens.",en,2,,1
https://twitter.com/KailashConcepts,10/11/2023,"15/15 Capital allocation has consequences. We cannot stress this point enough! $1 billion market cap for an #eVTOL stock? This is not financial advice, but In our personal view, this is lunacy!",en,2,1,
https://twitter.com/KailashConcepts,10/11/2023,"3/15 #EHang stock has risen over 265% YOY thanks to market excitement regarding #eVTOL companies. Additionally, a 1,300+ pre-order book points to imminent large-scale revenue streams.",en,,1,1
https://twitter.com/hashtag/eVTOL?src=hashtag_click,09/11/2023,"Next week, our 6th Gen #eVTOL #airtaxi will be on display, alongside 
@Boeing
's Cascade Climate Impact Model, in the Boeing/Wisk exhibit at #APECCEOSummitUSA. We're excited to share Gen 6 with the most senior political leaders from APAC and around the world.",en,22,5,3
https://twitter.com/elonmusk,07/11/2023,"You noticed, right? No one can stop the momentum of EVTOL! flying car

#evtol 
@jobyaviation
 
@ArcherAviation",en,,,
https://twitter.com/Starc1973,07/11/2023,This #40seater #evtol is under development  all real! ,en,,,1
https://twitter.com/hashtag/eVTOL?src=hashtag_click,06/11/2023,"#eVTOL company $JOBY has selected Dayton, OH as the site of a ~$500m scaled aircraft production facility that could eventually deliver up to 500 aircraft/year. Construction is expected to start in 2024 with completion in 2025.",en,,,
https://twitter.com/randylus,02/11/2023,"While the company has said it expects the #eVTOL aircraft to have a range of about 250 miles on a single charge, the fixed-wing prototype has already flown as far as 386 miles (336 nm), which according to Beta is the longest flight by any #electricaircraft #EA to date.",en,1,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,01/11/2023,"Our 6th Gen #eVTOL #airtaxi is self-flying - meaning there is no pilot onboard. But we're not removing humans from the equation entirely. We're working with key stakeholders - like the 
@FAAnews
 and 
@NASA
 - to introduce a new role in aviation: the Multi-Vehicle Supervisor.",en,25,11,4
https://twitter.com/hashtag/eVTOL?src=hashtag_click,01/11/2023,"The Electric Vertical Takeoff and Landing (#eVTOL) industry is expected to reach $35B by 2030, the definition of high growth. Much of that growth is contingent on battery design and chemistry, which is why $CRTG VP of Technology Ramez Elgammal attended the EVTOL Conference 2023",en,3,1,1
https://twitter.com/hashtag/SUBARU?src=hashtag_click,29/10/2023,"#SUBARU revealed the world’s first electric flying car prototype, “Air Mobility Concept”. It was developed jointly by combining automotive and aerospace technologies, and has already flown successfully. Cool!
#ジャパンモビリティショー2023 
#eVTOL",en,,,
https://twitter.com/USMC,27/10/2023,Gorgeous #VTOL pic!,en,1,,
https://twitter.com/SamChuiPhotos,27/10/2023,"ICYMI - last week, our CMO, Becky Tanner, spent time with 
@SamChuiPhotos
 during 
@NBAA
's BACE to talk about our 6th Generation autonomous #eVTOL #airtaxi and our vision for the future of #mobility. Check out the full video below!",en,7,4,1
https://twitter.com/UAM_4cities,27/10/2023,"Thank you 
@UAM_4cities
 for the interesting insights on #UAM news, growth figures, barriers, and challenges facing the #evToL industry. You can read all about our project's # UAM-related news by following us on social media!",en,,,
https://twitter.com/EAA,26/10/2023,"We've been expanding our flight program beyond our home base,  including an away flight at San Luis Obispo, our record-setting flight at 
@EAA
 Airventure in Oshkosh, and our most recent public demo at 
@LGBAirport
, making us the first #eVTOL #airtaxi company to fly in the LA area.",en,6,2,1
https://twitter.com/AkwyZ,26/10/2023,"Primarily envisioned for #humanitarian cargo (4 tones payload), this lightweight #VTOL w/ the looks similar to the “Hindenburg” this aircraft seems to be  quite the #sustainable option for future #cargo delivery!  
Thank you very much for sharing, dear Antonio 

#lightweight…",en,4,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,25/10/2023,"Electric air-taxis #eVTOL are a key component of 
@bleutechparklv
's mission to implement a truly sustainable and seamlessly connected multi-modal mobility system powered byper cent #renewable energies. Now that's a #SmartCity Las Vegas!",en,2,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,25/10/2023,"Leading an engineering organization I have learn't two things about product engineering-

1. Objectives must be crisp and they should have rounded definition.

2. Implementations can have nuances, features or limitations. But objectives- crisp.

So truer for #eVTOL conops!",en,,,
https://twitter.com/PamirSevincel,24/10/2023,"I will also be in Munich until Monday, October 30th. Let's meet up - DM me!

(Big shout-out to 
@vstol
 for organizing this)

#eVTOL #AAM #aerospace #venture #startups #aviation #VC #innovation #earlystage #airtec23",en,,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,23/10/2023,"This weekend, we became the first #eVTOL #airtaxi company to conduct public flights in Los Angeles! We also spent time at 
@LGBAirport
’s Festival of Flight, to talk with the community about AAM. Check out the video and press release below to see highlights from the weekend.",en,31,17,6
https://twitter.com/FNGhadaki,23/10/2023,".
@JobyAviation
's #ElectricAircraft has 6 large propellers that can tilt, enabling the #AirTaxi to take off & land vertically +also fly horizontally, like a regular plane.
It has space for 4 passengers (or 1,000 pounds of cargo), one pilot, +can fly at 200 miles per hour.

#eVTOL",en,,,1
https://twitter.com/cemaxecuter,22/10/2023,"So excited to start working with the legend that is 
@cemaxecuter
 keep an eye on our website for the WarDragon x DeFli device pre-sale.

#SDR #hamradio #depin #drones #evtol #crypto #PassiveIncome",en,9,3,1
https://twitter.com/shiborigirl,21/10/2023,"No, it's not decades away. The first #eVTOL aircraft should be certificated in the next ~15 months. The Los Angeles area will be the first in the country to implement clean, electric air taxis.  Meanwhile, industry & the FAA are working on unleaded gas for piston engine aircraft.",en,,,1
https://twitter.com/hashtag/eVTOL?src=hashtag_click,20/10/2023,"Japanese #eVTOL (electric vertical takeoff and landing) vehicle maker 
@Skydrive_Global
 has been granted $82 million by the Japanese government. #flyingcars #flyingvehicleshttps://www.iotworldtoday.com/flying-vehicles/flying-car-designed-to-land-on-rooftops-japan-grants-82m",en,1,,
https://twitter.com/hashtag/inspection?src=hashtag_click,20/10/2023,"About the drone training and demonstrations.
What can YANGDA do actually?

#inspection #gimbal #payload #mapping #drone #uav #vtol #lidar #surveillance #YANGDA #rescue #detection #droneservices #dronetraining #license",en,1,,
https://twitter.com/urbanairmobili1,19/10/2023,"+100

     
@Jetson_Aero
, A Single Seater #eVTOL, #PassengerDrone, #FlyingEV !!",en,1,1,
https://twitter.com/VerticalAero,18/10/2023,"It’s not always easy, but we’re really proud of what was achieved. We’re looking forward to commencing flight tests in early 2024!

#VX4 #Aviation #eVTOL",en,5,2,
https://twitter.com/paulhayesman,18/10/2023,#Vertically naturally ..#EVTOL,en,2,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,18/10/2023,"It has long been said that electric vehicles are in every corner of the market, now they are in the air too! Come join Dr Warner at the #eVTOL Show USA in Palo Alto, California to talk about the Advanced Air Mobility (AAM) challenges, opportunities and new vehicles.",en,,,
https://twitter.com/Lubos_Sramek,18/10/2023,"Spain is the largest contributor to this exercise, Armada`s Juan Carlos I  aircraft carrier being the flag ship, joined a.o. by Marine Nationale`s #Tonnerre #PHA helicopter carrier. (All #Mistral class PHA vessels are equipped with the Schiebel #CAMCOPTER S-100 #VTOL #UAS. )",en,,,1
https://twitter.com/hashtag/AAM?src=hashtag_click,17/10/2023,"Announcement:  Overair, Hanwha Systems, and Jeju Province are joining forces to establish an Advanced Air Mobility (AAM) ecosystem on South Korea’s Jeju Island!   #AAM #Hanwha #UAM #Jeju #eVTOL",en,7,3,1
https://twitter.com/doctorow,17/10/2023,"With that many cars on the road, you need more roads. More roads push everything farther apart. As everything is farther apart, you need more cars.

Geometry hates cars. You can't bargain with geometry. You can't tunnel your way past it. You can't fix it with #VTOL sky-taxis.

9/",en,22,4,1
https://twitter.com/hashtag/eVTOL?src=hashtag_click,15/10/2023,"The new technology for flying cars, #eVTOL that uses cyclo-rotors instead of propellers to control lift and thrust is coming! Cyclo-rotors have advantages over propeller-based eVTOLs in terms of noise, size, and maneuverability!
#空飛ぶ車",en,,,
https://twitter.com/ehang,14/10/2023,Congratulations I wish one day to buy #eVTOL for commercial in Africa,en,,,
https://twitter.com/chineseflyer,14/10/2023,"CLEAN ENERGY RETORT™ /
+100 ✓✓
     SEE THIS ? 
     - 
@DarrellAviation
 
     - 
@ViRKL
 
     - 
@eVTOLInsights
 
     - 
@ElectricVTOL
 
     - 
@EVTO


     #eVTOL, #PassengerDrone, #AdvancedAirMobility, #AirTaxi - #FlyingEV #UrbanAirMobility, 
@eHang
 #ElectricFlight Certification…",en,2,1,
https://twitter.com/hashtag/MissionImpossibleDeadReckoning?src=hashtag_click,13/10/2023,"#MissionImpossibleDeadReckoning was a bit unbelievable. There were two #Bell #Boeing V-22 #Ospreys in the film and neither one crashed.
#Osprey #VTOL #tiltrotor #STOL #helicopter #aircraft #aviation #film",en,,,
https://twitter.com/elonmusk,13/10/2023,"@elonmusk
 Would you take a ride in 
@ehang
 EH216 #EH216 first certified autonomous eVTOL in the world? #ehang #drone #eVTOL #autonomous",en,,,
https://twitter.com/eh216s,10/10/2023,"With its innovative approach and solution-oriented commitment, China and their regulatory authoritiesies underlines an ambitious will to a sustainable world 

In addition: the CAAC also has cooperations with many other authorities for the mutual progress 

#evtol #uam",en,11,1,
https://twitter.com/hashtag/Cred?src=hashtag_click,10/10/2023,"The founders you thought were genius, came out to be just intellectual frauds. 
#Cred, #Udaan, #Apna, #juicero, #Ola,  #VTOL startups, #crypto  startups, and what not, all just vaporwares.",en,,,
https://twitter.com/jobyaviation,10/10/2023,We believe in you ! Keep up the strong work and make the #Evtol community proud $JOBY,en,8,,
https://twitter.com/KerrisdaleCap,09/10/2023,Guessing #Evtol as well ready to load some cheapies if $ACHR and $JOBY,en,1,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,07/10/2023,"#eVTOL firm Eve Air Mobility earned its ticker symbol by merging with a special purpose acquisition company (SPAC) in 2022. By that time, institutional investors had grown leery of these backdoor #SPAC deals.",en,,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,06/10/2023,"The No. 2 #eVTOL company on the index, Beta is distinguishing itself by pursuing an all-electric conventional takeoff and landing (eCTOL) aircraft, which uses airport runways, while also developing a conventional eVTOL.",en,1,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,06/10/2023,"The secret is out! But, then again, it's hard to hide a bright yellow, autonomous, #eVTOL #airtaxi at a major commercial airport in #LosAngeles. Much more still to come on this story in the next few weeks... stay tuned!",en,26,13,3
https://twitter.com/hashtag/WiskAero?src=hashtag_click,06/10/2023,Exciting news from Wisk Aero!  The electric vertical takeoff and landing air taxi company has commenced flight testing of its autonomous aircraft in Los Angeles. Stay tuned for cutting-edge updates on this innovative transportation solution!  #WiskAero #AirTaxi,en,,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,06/10/2023,"Regulators have approved the formation of Nidec Aerospace LLC, a JV between Nidec Corp (51%) and Embraer (49%) that plans to develop electric propulsion systems. Eve Air Mobility will be Nidec Aerospace's launch customer. #eVTOL $ERJ $6594",en,,,
https://twitter.com/hashtag/Joby?src=hashtag_click,05/10/2023,#Joby's pre-production prototype #eVTOL completed its first test flight with pilots onboard,en,,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,05/10/2023,Wisk is one of the few pushing full steam ahead with a fully autonomous four-seat #eVTOL #AirTaxi.,en,,,
https://twitter.com/jobyaviation,04/10/2023,"Congratulations team what a huge accomplishment for $JOBY and #Evtol in general keep killing it 
@bgarrettglaser",en,9,1,1
https://twitter.com/search?q=%24JOBY&src=cashtag_click,04/10/2023,"$JOBY  

Absolutely huge news! Pilots are now manning flights with 
@jobyaviation
 

What does that tell us 
1) Another step closer to certification and commercialization 

2) Belief in their products and proof of concept 

3) First ever manned #Evtol flight 

Such a cool video…",en,3,,
https://twitter.com/hashtag/HS2?src=hashtag_click,04/10/2023,"If, as widely reported, the Northern leg of #HS2 is scrapped today, I would recommend #Manchester starts negotiating with #eVTOL manufacturers to become a hub for vertiports in all the northern conurbations.",en,,,
https://twitter.com/fly_evfly,04/10/2023," Connectivity: they will improve connectivity within and between cities, making transportation more efficient and accessible.
The future of urban mobility rests on these dedicated eVTOL hubs. Let's seize the potential they hold for a brighter, more connected future! 
#eVTOL",en,,1,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,03/10/2023,EHang did not make into our top #eVTOL stocks list because it uses an opaque business structure called a variable interest entity (VIE).,en,1,,
https://twitter.com/elanhead,03/10/2023,Anyone is better than no one. It's fantastic that we have someone who is so experienced and well respected nominated for the position whether or not he knows anything about #eVTOL.,en,2,,1
https://twitter.com/hashtag/eVTOL?src=hashtag_click,30/09/2023,Volocopter is a German #eVTOL outfit that has raised at least $780 million. We started covering the startup back in 2016 as one of a handful developing #FlyingCars.,en,,,
https://twitter.com/hashtag/eVTOL?src=hashtag_click,29/09/2023,"The #eVTOL company, Beta, believes the lack of tilt rotors results in better range for a cheaper price, with an easier path to certification.",en,1,,
https://twitter.com/urbanairmobili1,28/09/2023,No. It's not an #eVTOL. That's aircraft #2. This one is #eCTOL only.,en,2,1,1
https://twitter.com/volocopter,28/09/2023,"This just in, I'm hearing that 
@volocopter
 will display its 2X #eVTOL technology demonstrator aircraft during the 
@NBAA
 BACE show in Las Vegas. The two-seater will be flying, as it did at June's 
@salondubourget
 in Paris.",en,6,3,1
https://twitter.com/hashtag/eVTOL?src=hashtag_click,28/09/2023,Considerations and factors involved in determining the target destinations and customer preferences for an #eVTOL urban air mobility platform.,en,1,,1
https://twitter.com/thehoffather,27/09/2023,"Can't wait for #eVTOL in a few years... hope a Governor 
@hilaryfranz
 will buy one.  Or for a Zero-Emission Q400 that's in the works.  Stay tuned.",en,,,1
https://twitter.com/hashtag/Entrepreneurialideas?src=hashtag_click,26/09/2023,#Entrepreneurialideas: Explore the world of urban air mobility and develop innovative solutions for city commuting via air taxis and drones. #UrbanAirMobility #Innovation #FutureTravel ,en,,,
https://twitter.com/RapkeMarkus,26/09/2023,"Safe operations of #eVTOL aircraft with humans aboard can been better assured with more test flights, to gather data for more off-nominal cases.",en,3,,
https://twitter.com/fly_evfly,25/09/2023," Cost-effective: by streamlining freight transport, eVTOLs offer a cost-effective solution for businesses.

The possibilities are endless, and we're delighted to be part of this revolutionary evolution in logistics.

#eVTOL #Cargo #Innovation #UrbanAirMobility #AirMobility",en,,,
https://twitter.com/munich_startup,24/09/2023,"And that’s not all! If you are visiting the event tomorrow, make sure to also stop by Hall B0 at the 
@munich_startup
  booth: You get a chance to meet up with our Co-founder Sebastian Born who will answer all your questions about Lilium. 
#Lilium #eVTOL #bits23",en,69,11,1
https://twitter.com/hashtag/aircraft?src=hashtag_click,20/09/2023," MOBI'WATCH - Joby has announced plans to build an electric #aircraft manufacturing plant (#eVTOL) at Dayton International Airport in Ohio, capable of delivering up to 500 aircraft a year (
@FutureTrn_News
)",en,,,
https://twitter.com/hashtag/Evtol?src=hashtag_click,20/09/2023,"Interesting Q&A on comms strategy following an #Evtol incident/crash from Cervenka, who said Vertical took decision to be as transparent as possible following uncrewed VX4 hard landing. #FoF23 #avgeek",en,3,2,
https://twitter.com/hashtag/evTOL?src=hashtag_click,20/09/2023,"Cutts puts back against #evTOL naysayers, noting computers, smartphones & Internet initially didn't make investment success. #FoF23",en,2,1,
https://twitter.com/elisabethmalom1,19/09/2023,"9. “#VTOL capability allows for greater ease of operation where the drone can land or be launched from anywhere as it is runway independent and landing is usually more precise, which makes it less likely critical payloads or infrastructure are damaged,” rep said.",en,1,,
https://twitter.com/stoke_space,18/09/2023,"Congratulations to our friends at 
@stoke_space
 - reusable #VTOL #Rockets are the way!",en,1,,
https://twitter.com/AcGcKarbon,18/09/2023,"Time is being lost in vain. But if it is stubborn in a multi -propeller VTOL design, you will have no chance other than electric motors. In mechanical drives, speed control is not as good as electric motors. 
#VTOL
#eVTOL",en,1,,1
