Date,Text,Sentiment Scores,Sentiment Label
4/12/2021,"the game modes can use #ar & #vr displays for extra #delusional fun & games lol. & the audience can use those too for spectating.
-a #vr camera flying mode w/a vr headset looking through the camera on the #evtol as youre flying in it!? awesome","{'neg': 0.0, 'neu': 0.792, 'pos': 0.208, 'compound': 0.8883}",positive
4/12/2021,"@elonmusk
 is going to be #trilionaire by the end of this decade.

He is in almost every revolutionary industry except #eVTOL planes & #fusion that he already talked about and #quantum computers. Maybe also blockchain & crypto he didn’t create anything but was active in.","{'neg': 0.0, 'neu': 0.889, 'pos': 0.111, 'compound': 0.6249}",positive
4/12/2021,"an #evtol planet of #peace for people amongst people? i like that idea.

stop all the genocidin. let's go.
#peacemode10k","{'neg': 0.101, 'neu': 0.783, 'pos': 0.115, 'compound': 0.0772}",positive
4/12/2021,"#evtol modes ideas:
-walking mode when you want to walk it flies along w/you.
-leisure/vista mode
-quickest route mode
-roller coaster mode [people can program fun flights & also program famous roller coasters]
-""earth rotation"" mode [you hover while earth spins under you]...","{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.5574}",positive
3/12/2021,"Is  taking the lead in #eVTOL development?

.
@AmazingChevVolt
 .
@BW
 .
@technology
 .
@FT
 .
@TheEconomist
 .
@FAANews
 .
@nytimes
 .
@thetimes
 .
@TheEconomist
 .
@Boeing
 .
@EAA
 .
@MantaAircraft
 

Who are the challengers in  & 

.
@Telegraph
 .
@guardian
 ,
@Airbus","{'neg': 0.0, 'neu': 0.949, 'pos': 0.051, 'compound': 0.1027}",positive
3/12/2021,"NOVEMBER WEEK 4 #recentlyfundedstartups

New Culture (#SanLeandro, Series A) Animal-Free #Cheese
AutoFlight (#Shanghai, Series A) Autonomous #eVTOL/Air Taxi
MoonPay (#Miami, Series A) #Crypto #Payments Infra
Sleepy Owl Coffee (#NewDelhi, Series A) #Coffee Brand

#startup #funding","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
2/12/2021,"$Joby has joined the 
@ucfdn
. The Urban Computing Foundation is a project of The 
@linuxfoundation
 dedicated to connecting developers, data scientists, and engineers who are building software that enables cities to be smarter and more connected.

#eVTOL #UAM #AAM #SmartCity","{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.7184}",positive
1/12/2021,The #Brits save fuel by using #STOVL instead of #VTOL #F35B,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.4939}",positive
30/11/2021,"$ACHR  Cantor Fitzgerald Initiates Coverage On Archer Aviation with Overweight Rating, Announces Price Target of $14 #deSPACd #eVTOL","{'neg': 0.128, 'neu': 0.872, 'pos': 0.0, 'compound': -0.3612}",negative
28/11/2021,"Thank you for putting the word out there 
@StartupMagZA
 

Im case anyone may need more info; lm here to answer any questions.
#drones #lidar #dji #uav #vtol #wingtra #startups","{'neg': 0.0, 'neu': 0.918, 'pos': 0.082, 'compound': 0.3612}",positive
27/11/2021,Yes sir ! Been doing it since #evtol buying began last spring - I take a quick peak most nights,"{'neg': 0.0, 'neu': 0.834, 'pos': 0.166, 'compound': 0.4574}",positive
26/11/2021,"$JOBY $LILM Electric flying taxi routes possible for the 2024 Olympics.

Aircraft developers such as 
@volocopter
, 
@Airbus
, 
@VerticalAero
, 
@Lilium
 and 
@jobyaviation
 along with 
@fracsaero
 France’s civil aviation authority will participate in the project.

#AAM #UAM #eVTOL","{'neg': 0.0, 'neu': 0.964, 'pos': 0.036, 'compound': 0.0772}",positive
26/11/2021,"Join 
@flight_crowd
's one of the three #interactive #workshop days aimed at students aged 14-18, where you will learn about three key branches of #UAM. The first workshop will take place on Saturday, 11th December, and focus on UAM #Infrastructure!","{'neg': 0.0, 'neu': 0.94, 'pos': 0.06, 'compound': 0.3595}",positive
25/11/2021," Happy Thanksgiving from Doroni! This year, we’re extremely grateful for each and every member of the Doroni family for helping us raise over $275K on StartEngine.

 There’s still time to claim an extra 10% Early Bird bonus shares when you invest.

#urbanairmobility #evtol","{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.9347}",positive
25/11/2021,"So exited for tomorrow's flight in #Indonesia, $EH slowly to 1 trillion $ market cap, the future is #UAM end $EH leads the way","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
23/11/2021,"Speeder commissioning  
5G implementation  
Drag Race Practice 

Follow the Alauda Aeronautics engineering team through October as they prepare for flying multiple Speeder simultaneously ahead of the first test drag race for EXA Series. 

#evtol #aviation #flyingcar #tech","{'neg': 0.098, 'neu': 0.902, 'pos': 0.0, 'compound': -0.4215}",negative
23/11/2021,"Speeder commissioning  
5G implementation  
Drag Race Practice 

Follow the Alauda Aeronautics engineering team through October as they prepare for flying multiple Speeder simultaneously ahead of the first test drag race for EXA Series. 

#evtol #aviation #flyingcar #tech","{'neg': 0.098, 'neu': 0.902, 'pos': 0.0, 'compound': -0.4215}",negative
23/11/2021,".@AutoFlight_PR, a Chinese #startup focusing on electric vertical take-off and landing (#eVTOL) has announced the completion of Series A financing in which it has garnered $100 million from European entrepreneur Lukasz Gadowski’s Team Global. #China24x7","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
22/11/2021,"That strategy seems to be working well with #eVTOL startups and their unrealistic fare claims, so why not also give it a try?","{'neg': 0.0, 'neu': 0.909, 'pos': 0.091, 'compound': 0.2732}",positive
22/11/2021,"CLEAN ENERGY RETORT™/
Meet The Fixed Wing #Aviation, #Aeronautics (Non -#eVTOL) Div.  Of:
- #NearMaintenanceFREE!
- #ZeroEmissions; #NCA4, #IPCC & #COP26 Compliant!
- 60%+ Less Operating Costs!
= 
#EpicROI!
#ElectricFueledVehicle:
#ElectricAviation - #ElectricAircraft #EV Ind.!","{'neg': 0.0, 'neu': 0.784, 'pos': 0.216, 'compound': 0.8143}",positive
22/11/2021,"So will 
@EASA
, the 
@FAANews
 or the local #planning authorities really allow for this transformation of Urban transport? #eVTOL #airport","{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.2944}",positive
20/11/2021,"CLEAN ENERGY RETORT™/
TY Mr. Tveitdal For Posting Article From 
@CNN
 On 
@Smithsonian
 s' Exhibit Of Coming #CleanDisruption (Cr. 
@TonySeba
 ) Fueled #NewTech #EnergyTransition & The #EPICConvergence!
=
#EpicROI!
See
- #PassengerDrone's, #UrbanAirMobility & #eVTOL s'! 
- #HyperLoop","{'neg': 0.0, 'neu': 0.735, 'pos': 0.265, 'compound': 0.8879}",positive
17/11/2021,There are 1000 reasons why #eVTOL's won't work. We've been being the community together since 2013 to tackle all the toughest challenges. But the author's description of helicopter maintenance proves why eVTOL *will* be successful: a fraction of the maintenance of helos needed.,"{'neg': 0.025, 'neu': 0.839, 'pos': 0.137, 'compound': 0.7351}",positive
17/11/2021,"You're welcome 
@Lilium
 

""Expanding flight envelope by moving test campaign to
Spain upon required permitting""

#evtol","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",positive
16/11/2021,"We have some exciting opportunities within our flight control system department, for flight control systems engineers, software and hardware engineers, and a project engineer. #eVTOL #Jobs #aviation #Aerospace","{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.7003}",positive
15/11/2021,"ElectricVTOL: RT 
@WiskAero
: We are extremely excited to be at 
@CoMotionNEWS
 (LA) this week, with our first-ever public display in the U.S. of our #eVTOL #airtaxi. Be sure to check out Wednesday’s keynote from our CMO, Becky Tanner, and stop by the booth for a look at the fut…","{'neg': 0.042, 'neu': 0.862, 'pos': 0.096, 'compound': 0.4201}",positive
15/11/2021,"We are extremely excited to be at 
@CoMotionNEWS
 (LA) this week, with our first-ever public display in the U.S. of our #eVTOL #airtaxi. Be sure to check out Wednesday’s keynote from our CMO, Becky Tanner, and stop by the booth for a look at the future of mobility!","{'neg': 0.043, 'neu': 0.855, 'pos': 0.103, 'compound': 0.474}",positive
14/11/2021,"ElectricVTOL: 
@GoFlyPrize
 
@jobyaviation
 
@FAANews
 In 2016, Uber's white paper (secretly based around 
@JobyAviation
's leading #eVTOL development) proposed air taxes in 2023. Despite delays from COVID, the #eVTOLrevolution is still on track.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
13/11/2021,"In 2016, Uber's white paper (secretly based around 
@JobyAviation
's leading #eVTOL development) proposed air taxes in 2023. Despite delays from COVID, the #eVTOLrevolution is still on track.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
12/11/2021,"I believe the next “
@Tesla
” will come from the #EVTOL industry.. my bet is on 
@Lilium
 $LILM ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
12/11/2021,"I had a Juiced Bikes Crosscurrent air for 3 years that died last year and I couldn’t justify replacing the parts. Kinda eyeing a new ebike for long trips. Anyone got a recommendation for a reliable sub $2,000? #urbanairmobility #ebike #cycling #carfree #bikelanes #Christmas2021","{'neg': 0.091, 'neu': 0.909, 'pos': 0.0, 'compound': -0.5574}",negative
11/11/2021,"Eye catching stuff but the elephant in the room is certification! Who, when or if will they get a type certificate first? 
@volocopter
 
@ehang
 #eVTOL","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
11/11/2021,Though distant dream for India . But glad air taxis are a new trend in South Korea .There will be less traffic on road after 100 years. #futuretransport #airtaxi,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.6705}",positive
11/11/2021,"#EHang: Electric aviation welcomes good news! New policy states: ""Develop new energy aircraft""! 

#EHang #EH #eVTOL #UAM #eastwestConnect","{'neg': 0.0, 'neu': 0.644, 'pos': 0.356, 'compound': 0.8065}",positive
10/11/2021,#EVTOL industry .,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
10/11/2021,"Proud to be on hand w/ 
@ODOT_Statewide
 
@usairforce
 
@NASA
 to see #Ohio set aviation history with the first public flights of electric vertical takeoff and landing (eVTOL) aircraft at today's Ohio Advanced Air Mobility Showcase. We continue to drive aviation innovation! #eVTOL #AAM","{'neg': 0.0, 'neu': 0.777, 'pos': 0.223, 'compound': 0.8805}",positive
9/11/2021,#eVTOL aircraft are flying now and on track for the #eVTOLrevolution to begin operations in the next 3 years. But better batteries will make better #electricVTOL aircraft.,"{'neg': 0.0, 'neu': 0.757, 'pos': 0.243, 'compound': 0.8271}",positive
9/11/2021,"We are at @ITSHamburg2021 with 
@NEAutonomy
! #BVLOS technology like #NearEarthAutonomy’s will help our #VoloDrone achieve fully #autonomous operations in the Near (get it?) future. Follow us for more #ITSHamburg2021 updates! #ITSWorldCongress #drones #autonomy #Volocopter #UAM","{'neg': 0.0, 'neu': 0.851, 'pos': 0.149, 'compound': 0.6988}",positive
8/11/2021,"#drone #mining #landfills for DRONE PARTS & #EVTOL stuffs. let's go
#thefutureisawesome maybe","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
8/11/2021,"#eVTOL or #ElectricVTOL -- what is ""Electric Vertical Fall""??","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
8/11/2021,"Hey 
@FAASafetyBrief
 whats the deal with 
@volocopter
 
@ehang
 
@VerticalAero
 ?? Are you gonna grant them type approval? When will we see them in US skies? #eVTOL","{'neg': 0.0, 'neu': 0.785, 'pos': 0.215, 'compound': 0.7622}",positive
6/11/2021,Genuine question: is there any ETF  with holdings of eVTOL and/or next generation transportation industry?? #ETF #eVTOL #arkx,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
5/11/2021,Believe or not #eVTOL is why I joined Twitter - nobody on Facebook cared about those Spac deals and I wanted to talk to others,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.4215}",positive
5/11/2021,"+100
#FlyingCars?
#Aviation, #Aeronautics Wing, Surging Global;
- #NearMaintenanceFree!
- #ZeroEmissions!
- Minimal #NoisePollution!
- 65%+ <Cost, Naut Mi!
#eVTOL, #PassengerDrone, #UrbanAviation, #ElectricAircraft Ind.!
=
EpicROI!

@eHang


@VoloCopter


@JobyAviation
 
@OpenerAero
+","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
5/11/2021,I will reply with a question: what is the max range payload? Bonus question: what is its MTOW?  #AAM #mobility #UAM,"{'neg': 0.0, 'neu': 0.823, 'pos': 0.177, 'compound': 0.594}",positive
4/11/2021,"¡Hey! ¡Ya viene! 
#XIVFCyH #FCyH #FCyHUAMI #FeriaCienciasUAMI #ODCyH #UAM #UAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
4/11/2021,"Thank you 
@Skybiome
 for your incredible #eVTOL leadership over the past 5 years, helping to make the #eVTOLRevolution a reality!","{'neg': 0.0, 'neu': 0.762, 'pos': 0.238, 'compound': 0.6114}",positive
3/11/2021,"Over past year I led the effort to take 
@Lilium
 public on 
@Nasdaq
 to access larger pools of capital needed for this chunky mission. Getting back in trenches with a brilliant team has got me hooked so I'm thrilled to stay on as Vice Chairman of Lilium. #aerospace #evtol (2/2)","{'neg': 0.0, 'neu': 0.868, 'pos': 0.132, 'compound': 0.7893}",positive
2/11/2021,Glad to see they are considering #VTOL snub fighters.,"{'neg': 0.308, 'neu': 0.462, 'pos': 0.231, 'compound': -0.0}",neutral
2/11/2021,"The presentation will aim at the activities and projects (i.e. 
@AssuredUAMH2020
 , #BariSmartCity) that DTA Distretto Tecnologico Aerospaziale SCarl is carrying out in the field of Urban Air Mobility (#UAM) in #Puglia.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1/11/2021,"Thank you 
@Leonardo_UK
 & 
@AeroSociety
 for helping to develop the aerospace workforce of the future! Attracting the best talent and retaining a diverse workforce through inclusion is key to solving the toughest challenges, including #AdvancedRotorcraft and #eVTOL / #AAM.","{'neg': 0.027, 'neu': 0.582, 'pos': 0.391, 'compound': 0.9476}",positive
1/11/2021,"ElectricVTOL: RT 
@VTOLsociety
: Feature articles: #FutureVerticalLift, 
@KAMNAirVehicles
' #Kargo #UAS, #Heliports of #NYC, #SustainableAviationFuel, #Infrastructure for #UAM, China's Rising #eVTOL Industry, 
@Boeing
 Vertical Lift VP profile, 
@Airbus
 #CityAirbus NextGen, #AAM/#e…","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
1/11/2021,"Feature articles: #FutureVerticalLift, 
@KAMNAirVehicles
' #Kargo #UAS, #Heliports of #NYC, #SustainableAviationFuel, #Infrastructure for #UAM, China's Rising #eVTOL Industry, 
@Boeing
 Vertical Lift VP profile, 
@Airbus
 #CityAirbus NextGen, #AAM/#eVTOL, #eCTOL, #eSTOL & so much more!","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
31/10/2021,What makes you have such high conviction on this #evtol over the others ?,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
30/10/2021,#eVTOL not #eVOTL or #eVOLT,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
30/10/2021,What’s your favorite #eVTOL out there ?,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.4588}",positive
29/10/2021,"#Autoflight will seek certification for this #eVTOL in #China, alongside its other electrified aerial vehicles, as the country continues to push the commercialization of urban air mobility (UAM). 

#Transportation #UAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
29/10/2021,"#spac #spacs are back and so is my portfolio 

#EV #ElectricVehicles 

$LCID $FSR $RIDE $HYZN $PTRA $GGPI $LEV

#EVcharging 

$CHPT $EVGO $DCRN 

#EVTOL 

$JOBY $LILM

#Battery 

$MVST $DCRC","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
29/10/2021,"Pts pts, ¡ya viene!
#XIVFCyH #FCyH #FCyHUAMI #FeriaCienciasUAMI #ODCyH #UAM #UAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
28/10/2021,"Find out how 5G-enabled Speeders will ensure close and exciting racing, from the Alauda Aeronautics engineers themselves!  

#5G #motorsport #flyingcars #evtol #aviation #aerospace","{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.7263}",positive
28/10/2021,"5 years to service, already first flights done, but not service in UK, although we have one of the most advanced #eVTOL planes...","{'neg': 0.0, 'neu': 0.877, 'pos': 0.123, 'compound': 0.4478}",positive
27/10/2021,THE key component is Certification! Best not apply for planning permission for any infrastructure just yet? #eVTOL #EASA #FAA #UAM,"{'neg': 0.0, 'neu': 0.809, 'pos': 0.191, 'compound': 0.6696}",positive
26/10/2021,"This is the future of transportation! 

#EveAirMobility #mobilityreimagined #evtol #uam #greentech","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
26/10/2021,"@elonmusk
 I’d love to get your perspective on $JOBY Aviation and the future of the #eVTOL industry. There is no perspective I’m more interested in than yours based on your experience in the electrification of vehicles, transforming industries and working with Toyota in the past.","{'neg': 0.043, 'neu': 0.817, 'pos': 0.14, 'compound': 0.7178}",positive
25/10/2021,$NVSA #warrant seeing over 5x the volume the 10 day average #SPAC #AeroSpace #eVTOL,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
25/10/2021,"I'll be presenting the activities and projects (i.e. 
@AssuredUAMH2020
, 
@portafuturobari
  
@bari
#BariSmartCity) that 
@DTAScarl
  is carrying out in the field of Urban Air Mobility (#UAM) in #Puglia.","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
25/10/2021,"ElectricVTOL: 
@XPengMotors
 @HTAeroOfficial What is the name of the @HTAeroOfficial #eVTOL #flyingcar?","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",neutral
